"PRESTWICH RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2839,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.26,5.43,2.90,3.12,2.65,2.42,3.90,4.20,8.88,1.79,4.47,
February,3.56,0.32,3.87,4.32,0.80,5.40,3.66,1.40,4.65,1.20,0.24,
March,2.90,2.66,2.18,1.80,1.35,1.45,1.61,4.32,2.47,1.09,2.27,
April,3.97,1.23,2.38,3.10,1.77,2.42,1.35,2.37,0.83,1.20,1.65,
May,6.26,1.84,1.95,3.32,4.90,5.16,3.64,1.66,1.30,2.82,1.72,
June,2.40,0.29,2.20,0.55,2.66,0.01,1.99,4.16,5.62,0.83,1.50,
July,6.58,1.58,4.92,4.08,3.36,2.26,2.55,3.35,1.68,3.25,5.20,
August,2.58,5.35,4.72,3.95,6.21,3.94,4.35,7.04,4.70,4.26,5.12,
September,2.54,1.00,4.08,4.12,3.24,4.11,3.46,5.69,0.64,1.68,2.80,
October,1.25,2.73,0.35,4.65,4.48,4.14,3.03,2.97,4.26,5.35,4.56,
November,1.32,2.23,2.75,5.25,1.75,2.85,5.31,3.58,4.90,6.45,4.54,
December,2.97,5.20,4.00,3.95,3.88,2.43,1.64,1.05,2.25,6.17,3.23,
Total,40.59,29.86,36.30,42.21,37.05,36.59,36.49,41.79,42.18,36.09,37.30,
Calc annual,40.59,29.86,36.30,42.21,37.05,36.59,36.49,41.79,42.18,36.09,37.30,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
