"BELFAST, OLDPARK FILTERS - new gauge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IJ323775,Long,-5.951922,Lat,54.628481,Elevation,203,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,12.39,13.1,36.54,38.6,,,,,,2.31,4.77,4.47,3.13,2.47,2.81,1.06,4.55,5.16,4.51,5.76,4.99,3.18,8.01,6.56,5,4.57,4.77,4.2,8.38,3.72,2.27,3.6,4.73,1.78,3.05,4.05,4.19,4.85,4.76,2.52,3.75
February,12.83,13.5,24.18,25.5,,,,,,3.83,0.95,3.76,0.07,3.8,0.26,3.91,2.23,5.8,1.2,3.83,3.36,3.77,2.58,2.38,2.03,4.92,3.52,1.69,2.97,2.13,4.27,3.52,1.04,1.61,4.57,3.87,1.31,2.52,6.49,1.36,2.53
March,9.7,10.3,15.54,16.4,,,,,,0.63,2.04,1.32,2.01,2.68,2.1,1.69,2.41,2.41,1.02,4.73,5.72,4.58,3.59,1.13,0.97,1.88,2.46,5.84,2.69,3.16,1.83,3.16,1.61,0.41,4.96,1.27,1.77,3.78,2.19,2.89,2.55
April,8.85,9.4,20.52,21.7,,,,,,1.48,2.23,3.15,3.88,1.6,3.08,2.54,0.96,2.23,0.18,2.88,5.17,2.45,2.27,3.41,2.82,2.41,1.08,4.6,2.27,2.46,5.35,2.08,1.77,2.09,0.75,3.03,1.5,2.04,2.07,2.72,2.93
May,14.71,15.5,23.1,24.4,,,,,,2.85,2.13,4.32,3.08,2.6,3.54,1.13,1.43,0.9,2.35,0.78,1.17,2.47,3.5,5.03,1.78,4.49,1.12,4.11,2.9,2.22,1.76,2.94,1.25,2.49,4.03,3.15,1.85,2.95,3.88,1.94,2.19
June,7.8,8.2,16.45,17.5,,,,,,3.26,2.33,5.72,1.48,3.17,2.37,4.93,4.29,2.73,4.29,2.16,1.48,0.32,0.57,3.74,3.12,5.32,3.68,4.02,4.77,0.62,2.52,2.32,3.19,1.53,3.05,5.26,3.27,1.2,7.83,2.64,2.55
July,8.38,8.9,25.76,27.3,,,,,,3.68,3.78,3.11,5.19,3.3,2.72,0.63,6.06,3.77,4.31,5.94,4.92,4,3.93,2.48,4.32,4.72,3.28,4.67,3.06,3.2,6.08,4.99,2.19,6.39,4.17,1.64,3.77,4.39,4.79,4.36,5.31
August,13.99,14.7,30.56,32.2,,,,,,5.83,6.86,3.58,2.84,2.67,5.02,2.48,3.23,3.26,2.37,1.94,1.12,4.8,5.67,6.14,3.6,1.38,5.89,0.35,5.62,4.34,6.07,5.61,6.16,3.3,2.87,1.18,6.69,3.93,4.66,0.87,5.3
September,11.96,12.6,28.93,30.5,,,,,,1.09,4.67,1.8,3.5,0.88,4.11,4.49,4.58,2.16,3.06,2.52,2.7,2.21,5.73,3.19,6.08,3.48,6.98,3.32,4.74,3.37,7.97,3.1,2.26,2.67,5.13,4.79,4.19,5.93,5.46,1.53,2.83
October,22.11,23.3,32.38,34.2,,,,,,4.93,6.29,2.39,3.89,3.14,4.23,4.91,2.71,2.68,7.16,2.32,6.37,7.18,4.56,3.76,5.2,4.69,1.4,1.99,3.95,5.63,3.24,0.73,4.39,2.17,7.08,2.83,3.15,4.55,2.09,3.28,5.38
November,16.84,17.7,28.87,30.4,,,,,,5.58,5.32,5.93,2.23,1.45,0.99,4.54,3.94,1.04,3.84,6.66,6.84,4.41,0.89,3.81,6.08,1.5,5.67,6.03,3.31,3.77,3.11,8.11,3.42,4.23,7.27,3.31,2.12,2.1,2.35,3.43,5.04
December,17.82,18.8,31.51,33.3,,,,,,8.29,3.98,3.25,5.76,2.14,6.67,3.88,3.18,4.77,4.1,3.65,5.48,2.02,5.68,3.05,5.18,4.64,4.56,3,5.42,5.5,3.53,5.85,5.05,3.62,6.66,6.84,6.1,5.53,6.13,6.07,2.36
Total,157.38,166,314.34,332,,,,,,43.76,45.35,42.8,37.06,29.9,37.9,36.19,39.57,36.91,38.39,43.17,49.32,41.39,46.98,44.68,46.18,44,44.41,43.82,50.08,40.12,48,46.01,37.06,32.29,53.59,41.22,39.91,43.77,52.7,33.61,42.72
