HENGRAVE CONVENT,,,,,,,,,,,,
Grid ref,TL824686,Long,0.672708,Lat,52.285264,,,,,,,
Station no,1393/1,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,,,,,,,,,,2.27,,
February,,,,,,,,,,1.20,,
March,,,,,,,,,,0.99,,
April,,,,,,,,,,0.09,,
May,,,,,,,,,,0.41,,
June,,,,,,,,,,2.73,,
July,,,,,,,,,,2.84,,
August,,,,,,,,,,2.92,,
September,,,,,,,,,,2.95,,
October,,,,,,,,,,3.63,,
November,,,,,,,,,,2.43,,
December,,,,,,,,,,2.72,,
Total,,,,,,,,,,25.18,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.18,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,,
