PRESTON W.W. SPADE MILL,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,4.95,2.00,3.30,1.90,3.43,3.10,2.90,1.29,5.40,4.54,,
February,0.95,0.50,3.10,3.30,5.10,0.45,2.63,4.28,3.41,1.94,,
March,3.90,1.20,1.15,3.90,3.85,1.20,6.18,4.33,2.14,3.10,,
April,1.20,1.75,2.15,0.85,2.30,2.15,3.00,2.75,2.27,3.73,,
May,2.10,2.10,3.75,1.70,2.70,0.65,0.70,2.97,3.87,3.22,,
June,3.80,0.75,3.60,1.95,4.20,2.00,2.94,4.35,2.88,2.36,,
July,2.25,3.10,1.75,3.95,3.40,5.15,2.67,2.00,1.22,2.18,,
August,5.95,8.80,5.15,5.52,5.64,5.30,3.58,5.13,6.84,1.77,,
September,4.35,3.15,3.95,6.35,0.80,3.95,6.45,4.30,1.38,7.94,,
October,3.05,3.15,5.00,6.25,3.80,5.32,4.00,2.85,3.96,2.95,,
November,6.15,6.10,5.10,3.25,3.80,4.30,1.67,5.25,4.53,3.00,,
December,0.80,6.20,1.05,4.65,3.95,4.65,4.91,4.40,5.72,3.95,,
Total,39.45,38.80,39.05,43.57,42.97,38.22,41.63,43.90,43.62,40.68,,
Calc annual,39.45,38.80,39.05,43.57,42.97,38.22,41.63,43.90,43.62,40.68,,
Difference,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,,
