HORTON IN RIBBLESDALE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD808727,Long,-2.295452,Lat,54.14976,Elevation,800,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,5.16,9.73,5.71,4.12,5.2,5.83,7.47,11.09,5.71,-999,4.55,4.48,4.4,5.53,12.52,3,8.6,-999,5.17,3.51,4.43,3.68,4.99,6.09,,,,,,,,,,,,,,,,,4.88,5.02,,,,,
February,,,,,3.47,10.35,4.91,1.92,5.76,-999,4.42,0.52,6.31,-999,1.48,8.32,7.49,3.09,9.36,0.89,0.49,-999,0.5,9.33,0.27,10.42,,5.09,,,,,,,,,,,,,,,,,1.97,1.72,,,,,
March,,,,,8.02,4.02,3.87,4.63,4.62,-999,5.41,5.56,2.65,-999,1.65,1.51,2.7,6.67,3.88,1.41,4.22,1.62,4.45,2.98,3.72,1.99,6.94,4.4,,,,,,,,,,,,,,,,,3.21,2.88,,,,,
April,,,,,1.5,3.25,4.1,2.52,0.92,3.71,6.23,1.83,2.83,4.82,2.87,4.82,2.34,5.06,1.67,2.05,3.04,4.31,4.53,1.99,3.55,4.23,1.33,3.84,,,,,,,,,,,,,,,,,1.44,2.11,,,,,
May,,,,,3.21,1.42,3.41,2.42,1.65,2.9,5.85,2.59,5.11,4.18,5.95,3.95,3.79,2.03,1.05,3.44,3.14,-999,5.36,2.79,3.85,1.32,0.57,6.54,,,,,,,,,,,,,,,,,1.31,5.26,,,,,
June,,,,2.77,2.06,0.81,2.46,3.46,1.75,1.39,5.41,0.35,2.92,1.4,2.43,0.33,2.78,4.29,7.15,2.49,1.87,-999,1.96,2.35,3.19,4.07,4.67,4.94,,,,,,,,,,,,,,,,,2.6,1.73,,,,,
July,,,,0.18,4.84,4.39,0.84,1.78,3.3,2.25,5.34,1.9,7.13,6.08,4.86,2.72,4.01,5.63,4,4.48,4.94,4.7,6.12,4.02,4.09,4.47,9.2,6.66,,,,,,,,,,,,,,,,,9.83,1.5,,,,,
August,,,,2.81,3.57,2.36,3.76,9.98,5.76,4.24,2.5,5.24,6.08,7.34,4.4,7.56,5.67,8.9,6.73,8.43,7.58,4.95,1.96,3.09,5.67,2.5,4.64,2.3,,,,,,,,,,,,,,,,,7.22,1.12,,,,,
September,,,,3.72,3.52,1.87,2.29,5.88,12.15,3.49,2.69,2.91,4.7,6.8,4.4,3.81,6.93,8.39,2.36,2.35,3.02,3.5,6.97,2.18,4.93,10.27,3.32,3.81,,,,,,,,,,,,,,,,,11.69,3.87,,,,,
October,,,,3,3.23,1.06,12.21,7.1,5.42,4.15,1.6,3.27,1.33,8.46,6.18,6.13,3.26,6.3,8.45,7.73,9.21,4.15,7.55,5.34,6.8,10.28,6.02,2.73,,,,,,,,,,,,,,,,,9.91,5.02,,,,,
November,,,,6.15,9.78,3.57,5.1,6.72,2.32,4.12,3.15,2.88,2.68,8.11,4.46,2.53,8.41,7.3,8.92,7.01,7.16,-999,4.98,3.19,1.42,6.47,7.28,1.32,,,,,,,,,,,,,,,,,4.38,1.83,,,,,
December,,,,6.44,9.72,8.52,5.59,4.05,15.03,6.98,4.59,10.61,3.37,5.65,7.63,6.27,2.77,1.24,4.02,8.1,5.4,-999,3.37,2.32,7.42,2.87,6.42,2.88,,,,,,,,,,,,,,,,,8.26,4.6,,,,,
Total,,,,,58.08,51.35,54.25,54.58,63.88,55.18,54.66,48.75,50.82,64.58,50.86,52.43,54.55,64.43,70.11,51.38,58.67,58.26,52.92,43.09,49.34,62.57,,50.6,,,,,,,,,,,,,,,,,66.7,36.66,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919 Jan 5.83; Feb/Mar bracketed 16.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923 Jan/Feb/Mar bracketed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931 Jan/Feb bracketed 14.85; May/June bracketed 7.68; Nov/Dec bracketed 12.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1931 July, Sept, Oct estimated too but totals accepted so left in",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1935 tot not transcribed, added manually",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1936 Feb 2.90, and total estimated therefore removed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1955 July observer maintains no rainfall so 1.5"" estimated from map",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1956 all estimated so removed, and gauge terminated in May because of unsatisfactory records.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
