"STANFORD DINGLEY (BRACKENHURST)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,806/2,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,3.37,1.98,3.29,2.33,3.94,0.87,3.28,
February,,,,,0.33,3.88,1.96,3.81,1.82,1.22,0.80,
March,,,,,0.90,0.56,0.60,2.75,2.15,0.12,0.99,
April,,,,,2.51,2.13,2.84,1.91,1.93,1.03,2.25,
May,,,,,3.85,3.69,2.18,1.20,1.64,1.26,1.36,
June,,,,,3.21,0.09,2.49,2.59,1.86,1.05,0.92,
July,,,,,3.87,3.48,2.17,4.30,1.54,1.02,2.24,
August,,,,,2.08,3.08,1.12,3.38,2.32,1.14,2.25,
September,,,,,2.99,2.58,0.85,5.74,1.47,0.42,3.33,
October,,,,,3.63,3.04,2.28,2.19,6.08,2.83,1.23,
November,,,,,2.62,1.85,5.66,3.45,2.67,6.27,4.28,
December,,,,,4.43,2.75,0.66,3.07,2.33,6.69,3.00,
Total,,,,,33.79,29.11,26.10,36.72,29.75,23.92,25.93,
Calc annual,0.00,0.00,0.00,0.00,33.79,29.11,26.10,36.72,29.75,23.92,25.93,
Difference,NaN,NaN,NaN,NaN,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
