"CONISTON WATER, WATER PARK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD292902,Long,-3.089493,Lat,54.302479,Elevation,180,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,,,,6.78,8.61,4.32,4.86,5.8,6.87,3.29,9.21,3.43,7.54,3.59,7.01,3.11,6.99,6.98,5.53,7.56,7.48,4.2,8.08,8.64,7.06,10.59,,,,,,,,,
February,,,,,,,,,,4.22,7.97,2.33,3.68,6.02,5.23,4.72,5.16,3.85,3.61,4.8,9.25,9.07,4.16,3.57,7.79,9.13,6.01,1.86,6.56,2.13,7.01,0.51,,,,,,,,,
March,,,,,,,,,,4.26,0.77,4.91,4.6,6.4,5.6,4.9,3.9,6.3,4.94,5.7,2.71,2.14,10.31,6.71,6.96,3.57,2.16,3.45,2.77,8.04,8.26,6.78,,,,,,,,,
April,,,,,,,,,,6.01,4.64,4.15,3.21,2.55,5.11,6.34,2.61,3.97,3.13,4.64,4.02,4.21,1.87,6.68,1.77,3.89,4.45,2.74,1.53,4.12,7.12,1.91,,,,,,,,,
May,,,,,,,,,,5.82,3.49,1.79,3.63,4.54,3.03,2.63,7.88,7.08,5.08,3.22,3.24,3.17,2.81,3.75,3.67,1.95,5.69,4.4,2.47,2.37,7.55,4.26,,,,,,,,,
June,,,,,,,,,,1.95,4.89,3.4,1.19,2.95,2.31,3.81,3,9.88,3.21,2.55,2.62,4.5,6.97,4.42,1.29,1.43,4.08,2.73,2.6,2.12,3.48,0.41,,,,,,,,,
July,,,,,,,,,,3.53,2.47,1.39,4.63,5.83,3.76,2.56,3.96,4.2,6.15,8.79,5.31,1.03,5.23,1.21,6.51,6.46,3.74,2.11,6.16,1.39,7.61,3.38,,,,,,,,,
August,,,,,,,,,,2.72,8.74,7.15,4.87,10.64,4.93,6.52,5.99,7.49,5.99,4.05,9.51,5.54,7.31,2.97,5.49,6.97,3.77,10.72,4.5,4.73,3.48,9.57,,,,,,,,,
September,,,,,,,,,,7.26,4.28,2.66,2.15,7.15,3.92,4.23,2.25,1.18,7.23,4.49,1.07,5.43,3.35,2.94,4.82,1.63,4.59,6.41,13.92,5.2,5.14,2.21,,,,,,,,,
October,,,,,,,,,,4.32,10.37,6.68,4.95,11.8,3.14,5.22,8.66,8.5,4.12,9.26,3.24,6.73,8.19,4.73,2.69,2.8,11.68,10.56,6.78,2.67,3.57,3.24,,,,,,,,,
November,,,,,,,,,,6.63,7.33,7.74,6.42,5.18,6.38,7.38,6.06,7.1,4.96,2.79,6.93,8.11,6.58,6.95,8.27,3.45,8.74,7.98,3.89,4.14,4,4.65,,,,,,,,,
December,,,,,,,,,,6.01,10.46,8.04,7.35,5.72,6.13,3.36,6.1,9.38,5.7,12.08,9.08,12.42,8.63,4.49,8.35,14.34,6.29,4.86,10.79,10.38,5.16,7.51,,,,,,,,,
Total,,,,,,,,,,59.51,74.02,54.56,51.54,74.58,56.41,54.96,64.78,72.36,61.66,65.96,63.99,65.46,72.4,55.4,63.14,63.18,68.68,62.02,70.05,55.93,69.44,55.02,,,,,,,,,
