"POTTON VICARAGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR2188,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,1.71,0.74,1.56,1.18,1.98,1.02,1.73,0.89,1.72,,
February,,0.08,1.29,2.01,1.53,0.35,0.43,2.21,0.85,1.48,,
March,,0.81,0.51,0.36,0.72,1.52,2.56,2.25,0.47,0.89,,
April,,1.17,0.97,0.07,0.83,0.86,0.68,1.74,1.32,2.03,,
May,,2.68,1.06,0.48,1.77,0.90,0.45,0.92,2.74,1.44,,
June,,2.12,2.68,0.91,2.10,1.25,3.95,2.08,1.73,0.63,,
July,,3.81,1.91,4.50,2.91,3.92,0.88,0.49,1.24,1.58,,
August,,3.40,2.07,2.96,2.96,3.63,1.78,3.00,2.58,0.63,,
September,,0.82,2.52,0.88,1.35,0.71,4.65,2.42,0.22,1.64,,
October,,4.37,3.46,4.11,2.16,2.03,2.85,1.09,2.28,2.43,,
November,,1.96,1.49,1.70,4.81,2.76,0.72,0.85,1.59,2.34,,
December,,2.62,1.20,1.12,1.41,1.53,2.21,1.35,2.10,1.38,,
Total,,25.55,19.90,20.66,23.73,21.44,22.18,20.13,18.01,18.19,,
Calc annual,0.00,25.55,19.90,20.66,23.73,21.44,22.18,20.13,18.01,18.19,,
Difference,NaN,-0.00,0.00,-0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,,
