BARNOLDSWICK GREENBERFIELD TOP LOCK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD887481,Long,-2.173577,Lat,53.928903,Elevation,488,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,3.2,2.88,3.67,6.36,4.49,7.52,3.33,3.65,3.44,4.38,5.33,4.36,10.34,1.79,6.67,3.85,5.76,3.52,4.41,1.82,4.06,3.61,6.14,5.86,0.59,1.21,3.51,5.53,6.07,3.4,4.96,4.07,7.75,2.37,2.62,4.76,4.88,1.34,3.17,2.11,,4.45,4.39,3.33,4.64
February,,,,,,,5,0.79,7.37,1.59,4.18,0.68,5.69,5.49,0.78,7.1,4.4,1.51,6.94,1.05,0.77,5.15,0.16,3.88,0.38,6.52,1.71,6.29,2.05,4.41,2.01,3.78,1.47,2.76,1.72,5.93,5.51,,3.23,3.13,8.06,3.77,0.77,1.83,2.67,2.38,0.63,2.74,6.73,0.44,2.65
March,,,,,,,3.3,2.23,1.58,5.66,4.15,3.61,3.02,2.23,1.45,1.19,1.95,3.79,3.15,0.91,2.82,1.18,2.72,2.53,2.65,1.5,2.1,1.98,1.28,2.1,2.97,3.55,3.37,1.33,0.54,1.65,1.11,,2.16,1.19,1.91,4.24,2.28,1.61,2.74,2.32,,3.55,1.41,1.71,1.08
April,,,,,,,2.8,2.07,1.33,2,6.05,1.37,2.46,3.08,1.64,3.14,2.09,3.41,1.21,1.24,3.04,2.96,3.82,1.58,2.17,3.15,1.28,2.96,0.68,1.76,2.58,1.69,1.79,2.49,3.21,3.22,1.18,3.65,1.91,4.32,2.84,2.37,2.69,2.76,0.67,1.79,2.1,0.36,1.25,2.31,2.46
May,,,,,,,3,2.18,1.63,1.99,6.59,1.99,1.4,4.27,5.29,4.45,3.71,1.73,1.05,2.95,1.84,2.76,4.17,1.9,3.4,1.38,0.93,2.29,4,0.8,1.33,2.06,2.31,2.93,2.41,4.49,1.28,2.91,1.52,2.67,1.93,1.68,1.56,1.57,2.71,2.63,,1.4,5.72,1.23,1.37
June,,,,,,,3.5,3.15,1.54,1.62,2.47,0.55,2.46,1.54,4.12,0.09,2.43,3.84,5.57,1.65,2.34,7.06,1.43,2.46,2.4,3.31,3.5,2.01,4.06,5.25,0.73,0.36,1.03,4.22,2.59,3.82,2.67,2.45,4.51,0.54,2.77,1.51,2.34,2.17,2.31,2.1,2.16,1.55,4.74,2.58,1
July,,,,,,,2.9,2.22,4.87,1.98,8.99,3.21,5.68,4.93,4.65,1.34,2.68,4.97,2.17,2.46,6.27,4.44,10.02,2.62,2.62,1.72,3.87,2.29,4.51,6.41,4.11,1.54,4.33,2.88,3.21,2.25,3.79,3.2,1.38,2.46,3.88,2.34,1.55,4.9,3.89,0.94,3.36,4.52,3.27,2.93,8.08
August,,,,,,,3.4,5.6,2.94,3.62,3.1,5.04,5.41,5.52,5.83,4.11,4.16,7.65,6.19,5.74,5.02,4.65,1.21,1.1,3.2,1.47,2.68,2.19,5.86,2.55,1.71,4.68,5.2,4.86,2.03,2.08,7.62,0.15,4.71,3.51,7.3,4.39,5.79,4.83,5.89,1.06,,4.49,4.24,0.55,4.24
September,,,,,,,3,3.19,11.75,2.46,2.24,2.37,3.52,5.2,5.3,3.1,3.85,5.37,1.21,1.93,2.67,2.48,5.69,2.3,3.6,7.76,5.31,1.74,1.53,0.89,4.37,0.54,2.57,3.98,5.69,2.64,6.4,2.93,3.16,1.2,6.44,3.39,3.46,3.4,5.43,1.99,,4.12,4.73,0.25,2.5
October,,,,,,,9.6,7.27,4.2,2.63,1.94,2.83,0.86,6.9,4.62,5.24,4.72,5.27,4.86,6.21,5.84,2.33,7.14,3.59,4.66,9.6,3.62,3.63,10.74,2.54,3.77,6.3,5.28,3.4,4.17,6.19,1.15,0.64,2.54,5.54,3.73,1.44,3.12,1.57,8.2,1.85,2.14,5.17,3.1,5.05,3.56
