"PENTLAND HILLS (HARPERRIG)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.10,7.05,3.00,3.18,3.25,4.05,4.55,3.70,8.25,1.20,5.70,
February,4.35,1.10,2.75,4.60,0.90,4.42,3.75,1.80,3.60,1.15,0.70,
March,4.10,4.60,2.55,1.83,0.98,2.75,2.40,3.62,3.40,0.35,3.50,
April,3.60,1.10,2.60,3.85,1.86,4.95,2.00,2.31,1.25,1.82,1.40,
May,4.65,1.90,2.80,2.80,4.66,5.04,3.60,1.75,1.75,2.25,1.95,
June,1.80,0.50,2.60,1.55,3.30,0.55,4.60,3.60,5.30,2.20,2.45,
July,4.30,2.66,4.80,3.40,4.27,2.20,3.30,3.50,3.15,3.00,4.40,
August,8.50,4.50,2.34,6.10,4.78,2.90,2.80,6.70,5.45,5.30,7.50,
September,2.75,2.95,2.52,4.08,4.20,4.63,3.85,9.75,3.80,0.73,4.30,
October,1.10,4.60,2.00,4.75,3.82,2.90,4.80,5.65,5.40,4.50,4.29,
November,3.20,1.50,2.40,3.90,1.75,1.10,5.70,3.60,4.35,5.30,5.72,
December,3.70,5.40,4.40,3.02,5.26,4.50,1.20,3.10,3.35,7.30,2.90,
Total,47.15,37.86,34.76,43.06,39.03,39.99,42.55,49.08,49.05,35.10,44.81,
Calc annual,47.15,37.86,34.76,43.06,39.03,39.99,42.55,49.08,49.05,35.10,44.81,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,
