"BIGGIN HILL (AERODROME)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,387,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.97,2.46,1.86,2.38,1.37,5.99,6.13,3.39,5.59,1.93,,
February,1.99,0.50,2.02,0.31,4.17,2.09,4.97,0.80,1.64,2.03,,
March,0.28,1.40,3.72,2.60,0.30,1.30,3.80,0.51,1.59,3.39,,
April,4.20,2.53,0.74,3.02,3.23,1.96,2.92,0.46,2.87,2.54,,
May,3.34,3.99,2.54,0.73,1.49,0.51,2.50,2.30,2.06,1.74,,
June,1.54,1.17,1.81,1.45,3.26,3.32,2.63,0.58,1.06,0.49,,
July,3.27,2.73,1.95,2.40,1.21,4.27,0.89,1.83,2.92,3.39,,
August,4.92,1.18,0.69,1.93,3.17,0.67,1.52,2.17,4.45,0.06,,
September,1.75,1.62,2.74,1.75,4.32,2.22,2.15,2.39,1.35,,,
October,0.90,6.43,2.04,2.58,3.83,2.57,3.30,3.50,7.70,,,
November,3.75,1.30,1.49,4.07,5.82,4.47,2.13,4.05,5.76,,,
December,0.63,0.72,0.56,7.33,3.95,3.24,5.31,3.33,2.04,,,
Total,28.54,26.03,22.16,30.55,36.12,32.61,38.25,25.31,39.03,-999.00,,
Calc annual,28.54,26.03,22.16,30.55,36.12,32.61,38.25,25.31,39.03,15.57,,
Difference,0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,-1014.57,,
