"WREXHAM (BROUGHTON COLLIERY)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4757,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.91,4.11,,,,,,,,,,
February,2.51,0.12,,,,,,,,,,
March,4.89,1.67,,,,,,,,,,
April,5.90,0.98,,,,,,,,,,
May,4.76,1.59,,,,,,,,,,
June,3.77,0.33,,,,,,,,,,
July,6.07,0.83,,,,,,,,,,
August,1.81,3.77,,,,,,,,,,
September,2.64,0.80,,,,,,,,,,
October,3.64,3.16,,,,,,,,,,
November,0.90,3.62,,,,,,,,,,
December,3.61,2.30,,,,,,,,,,
Total,44.41,23.28,,,,,,,,,,
Calc annual,44.41,23.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
