BANFF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NJ684638,Long,-2.531286,Lat,57.662973,Elevation,130,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,2.01,0.48,2.23,1.55,2.92,1.22,1.19,2.91,1.85,1.4,1.28,2.16,2.79,5.38,2.98,3.67,1.69,2.56,3.96,1.97,2.88,4.13,1.17,2.45,3.18,2.26,2.4,2.7,2.34,2.17,1.59,1.76,4.68,2.24,3.82,4.52,
February,,,,,1.33,3.19,1.99,1.53,1.1,1.5,1.33,2.63,0.24,3.76,1.61,2.18,1.96,3.23,1.45,1.66,1.32,2.72,1.69,1.99,2.36,1.77,2.16,1.67,1.3,1.13,3.45,3.28,1.61,1.92,2.25,2.14,1.5,1.61,2.96,0.38,
March,,,,,1.75,1.85,1.43,1.57,1.7,0.56,1.15,1.04,1.94,1.2,1.3,1.86,0.75,2.19,0.7,2.34,3.42,1.54,1.19,1,1.66,0.84,1.6,2.04,0.49,3.23,2.72,3.24,2.51,0.32,1.58,1.46,0.97,2.89,2.47,2.07,
April,,,,,0.86,1.29,1.76,2.81,1.36,2.17,1.81,1.39,2.31,1.04,4.52,2.83,0.65,0.53,0.44,1.02,1.25,1.55,0.4,1.76,1.21,0.99,1.08,1.17,1.78,1.37,2.04,2.3,1.9,2.16,0.85,1.05,1.57,1.21,1.24,1.81,
May,,,,,3.5,2.7,3.28,2.27,1.3,0.98,1.01,2.57,1.23,0.41,2.17,1.64,1.05,1.08,2.7,0.75,1.67,1.91,1.32,2.67,2.23,2.54,1.67,2.1,1.8,1.97,0.99,0.68,1.35,1.55,4.35,3.07,0.66,1.2,2.53,0.86,
June,,,,,1.8,1.02,2.4,2.69,2.71,2.48,2.84,1.9,0.41,1.57,1.16,1.82,1.56,1.36,2.7,1.75,1.45,1,0.97,1.14,2.56,2.51,1.29,2.3,5.41,1.19,2.03,1.71,2.33,4.33,2.71,0.94,3.32,2.36,,1.11,
July,,,,2.89,3.52,3.48,1.51,0.73,1.85,1.64,1.79,2.88,2.57,2.39,4.1,1.8,3.99,3.45,4.24,3.97,6.3,4.3,2.07,1.3,2.16,2.72,4.7,1.59,2.13,0.89,2.67,3.15,1.57,3.95,2.44,0.4,3.6,4.17,,2.02,
August,,,,4.35,5.23,1.11,1.5,2.09,2.54,3.72,5.48,1.76,1.57,1.19,4.11,2.84,1.89,2.23,1.28,2.02,1.89,4.19,1.95,2.88,1.06,4.96,3.17,0.09,4.69,4.86,2.57,4.23,2.83,2.58,2.44,0.6,2.9,4.62,,1.76,
September,,,,2.52,4.09,3.85,3.01,7.38,2.86,1.37,3.3,1.06,3.14,1.09,2.19,4.55,2.06,0.9,2.8,2.42,3.08,1.28,2.04,3.88,4.16,2.45,2.42,3.61,1.89,1.79,6.26,0.75,2.77,1.86,2.43,1.87,2.07,2.29,,,
October,,,,3.41,2.09,2.14,4.82,4.08,1.87,3.66,4,1.73,6.22,4.12,3.89,3.42,2.13,2.08,2.44,2.75,1.9,3.8,5.03,2.12,3.16,2.68,0.18,1.9,3.46,1.94,1.54,1.06,2.21,1.1,5.54,4.75,3.7,1.86,1.91,,
November,,,,4.01,1.53,2.3,2.76,4.02,3.62,2.41,4.41,2.85,2.17,3.68,2.55,3.05,1.56,1.6,2.44,3.04,5.16,4.71,1.33,4.77,3.07,0.82,4.08,5.08,1.69,2.82,4.75,5.81,3.52,1.82,4.61,1.06,2.14,2.03,1.21,,
December,,,,3.07,0.86,2.38,1.4,1.46,2.43,6.51,2.45,2.15,1.19,1.44,3.4,3.07,1.74,3.14,2.92,2.38,2.88,1.2,3.24,0.89,2.84,4.45,2.04,3.08,2.18,2.98,2.95,2.23,3.64,2.89,5.12,4.66,3.91,4.31,2.24,,
Total,,,,,28.57,25.79,28.09,32.18,26.26,28.22,30.76,24.87,24.84,23.29,32.28,31.22,22.13,27.17,27.09,27.77,32.01,30.76,25.19,26.37,29.35,30.86,25.56,27.08,30,26.43,34.37,31.14,28.58,26.65,35.91,23.76,31.02,30.79,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923-30 transcribed as sheet ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
was misfiled in 1910s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
