"BURYTHORPE RECTORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4289,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.31,2.32,2.50,1.30,3.06,1.45,2.81,2.00,5.11,,,
February,0.84,0.21,2.46,4.20,1.35,3.84,1.72,1.53,1.92,,,
March,2.09,1.05,2.17,1.44,0.77,1.76,0.57,1.93,2.58,,,
April,3.63,1.50,1.83,1.22,1.72,1.96,1.65,2.58,1.03,,,
May,2.38,1.32,0.75,2.94,3.45,3.49,2.16,1.32,1.57,,,
June,0.66,0.21,1.79,0.61,1.96,0.35,4.06,3.59,4.18,,,
July,5.34,1.85,4.56,4.17,3.41,2.08,3.05,3.13,1.20,,,
August,1.57,4.22,3.43,3.08,2.79,3.56,2.38,5.65,4.76,,,
September,1.27,0.74,1.89,1.91,3.27,2.19,1.29,5.17,,,,
October,1.12,1.95,0.85,1.75,3.35,1.85,2.99,2.11,,,,
November,0.64,1.99,1.14,3.50,1.52,3.08,3.74,4.15,,,,
December,3.03,1.66,2.64,2.91,2.71,3.40,0.91,2.28,,,,
Total,26.88,19.02,26.01,29.03,29.36,29.01,27.33,35.44,,,,
Calc annual,26.88,19.02,26.01,29.03,29.36,29.01,27.33,35.44,22.35,0.00,0.00,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,NaN,NaN,NaN,
