LAKE-EIGIAU-DAM-SITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SH724647,Long,-3.910087,Lat,53.164082,Elevation,1244,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,,,,7.3,6.89,9.18,8.99,15.8,2.24,14.75,8.25,15.23,9.95,10.26,4.27,13.1,11.63,12.83,14.56,2.64,3.61,9.03,14.7,11.88,4.29,9.53,14.31,17.81,5.86,5.14,6.51,9.75,2.57,6.71,6.5,6.2,12.63,10.93,9.55,13.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,,,,1.91,9.44,6.16,5.05,8.82,1.77,0.74,6.71,0.08,5.42,0.87,10.7,5.18,11.48,5.14,8.3,6.94,9.08,4.83,7.3,3.04,6.34,13.01,1.55,6.94,5.85,11.02,7.81,3.31,2.66,6.66,3.99,1.01,10.37,16.22,2.15,11.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,,,,1.4,3.21,2.55,12.05,6.3,0.91,3.6,1.42,4.66,4.57,5.03,1.97,5.41,3.9,4.86,7.91,6.37,6.78,5.04,3.33,1.7,2.26,2.3,11.7,4.08,5.67,5.46,10.13,3.85,3.61,6.92,3.44,4.73,7.04,2.34,5.17,2.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,,,,5.78,5.49,4.54,4.17,2.5,2.13,4.54,9.65,7.14,2.21,3.69,6.37,2.98,8.69,0.99,5.5,5.45,2.64,3.95,3.55,3.07,3.79,2.07,10.32,4.1,7.86,7.33,5.69,4.61,6.75,1.9,3.78,2.87,0.97,2.3,8.96,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,,,,9.24,6.32,7.49,2.66,2.45,4.68,2.8,4.67,5.47,2.58,6.55,2.03,3.1,2.5,5.97,1.76,3.51,5.02,7.52,8.57,3.26,3.97,3.79,4.88,4.19,3.27,1.77,3.69,3.22,4.49,6.64,9.43,2.25,4.86,9.9,1.86,2.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,,,,4.25,0.24,6.36,7.95,9.33,2.44,2.74,5.75,3.37,7.87,2.36,8.47,8.21,3.92,12.67,5.23,2.11,0.93,0.49,6.25,4.06,4.79,7.08,4.74,12.57,0.89,2.48,3.28,5.42,3.09,4.85,6.36,4.63,1.61,4.5,2.81,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,,,,7.78,4.02,7.18,6.01,2.55,4.41,8.12,4.59,7.72,3.93,1.98,2.33,8.48,2.43,10.07,8.64,6.22,2.51,6.62,4.72,4.66,3.36,4.24,5.32,5.11,2.23,5.62,3.75,2.95,6.24,8.74,1.41,11.06,10.94,7.41,4.52,8.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,,,,10.31,4.95,5.82,11.74,7.44,6.51,8.96,11.02,2.05,2.4,10.54,1.73,2,2.49,3.45,2.44,2.26,7.67,8.98,8.74,3.48,1.86,8.82,0.67,8.65,4.44,9.78,9.13,6.25,6.11,8.48,1.48,12.36,11.93,5.22,1.44,5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,,,,11.39,9.81,4.3,10.51,2.58,2.49,7.34,6.64,7.46,2.11,9.02,11.17,7.5,5.06,3.7,1.65,6.57,1.57,6.35,9.1,10.44,4.94,10.24,5.88,6.76,2.44,16.99,10.12,9.81,8.47,9.79,4.15,5.86,13.25,10.82,0.98,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,,,,6.5,10.89,5.59,9.1,14.11,11.38,14.85,3.53,12.31,10.27,12.66,14.95,8.03,5.36,14.18,7.3,10.26,6.91,8.4,7.46,11.88,6.96,2.13,1.27,4.77,12.76,6.87,2.12,12.54,3.76,16.35,6.22,6.48,10.4,6.71,11.47,6.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
