MAIDSTONE TOWN MALLING,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8360,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,,2.71,1.03,,,,,,,,,
February,,0.11,1.69,,,,,,,,,
March,,2.57,2.17,,,,,,,,,
April,,0.85,2.11,,,,,,,,,
May,,3.20,1.03,,,,,,,,,
June,,2.15,3.22,,,,,,,,,
July,,2.76,2.42,,,,,,,,,
August,,3.82,3.46,,,,,,,,,
September,,1.24,1.69,,,,,,,,,
October,,7.16,6.65,,,,,,,,,
November,,2.27,3.05,,,,,,,,,
December,,3.32,2.18,,,,,,,,,
Total,,32.16,30.70,,,,,,,,,
Calc annual,0.00,32.16,30.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,NaN,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
