"WIGTON AIKBANK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1790,1791,1792,1793,1794,1795,1796,1797,1798,1799,,
January,,,1.60,1.39,2.59,0.68,6.50,3.77,3.29,2.78,,
February,,,1.41,4.10,4.26,3.50,2.50,0.65,2.72,2.38,,
March,,,2.35,2.41,1.43,3.26,0.93,1.44,1.40,1.27,,
April,,,3.58,0.90,3.36,2.50,1.56,1.64,1.67,2.72,,
May,,,3.07,1.62,1.95,1.34,3.51,3.76,1.15,2.36,,
June,,,1.98,2.09,0.99,3.38,3.31,1.92,1.19,0.56,,
July,,,3.76,1.59,2.56,1.84,5.63,4.15,4.60,3.66,,
August,,,4.97,5.33,2.59,4.12,1.19,4.34,3.05,8.48,,
September,,,5.84,1.62,3.21,0.67,3.03,5.67,3.35,5.23,,
October,,,2.62,2.43,4.81,6.22,3.56,3.24,3.78,4.77,,
November,,,1.78,2.03,2.68,6.83,1.99,3.53,2.85,3.91,,
December,,,4.49,2.99,2.86,6.02,1.63,4.46,1.73,0.24,,
Total,29.80,33.80,37.45,28.50,33.29,40.36,35.34,38.57,30.78,38.36,,
Calc annual,0.00,0.00,37.45,28.50,33.29,40.36,35.34,38.57,30.78,38.36,,
Difference,29.80,33.80,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,,
