"WIGTON AIKBANK",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR393,,,,,,,,,,,
,,,,,,,,,,,,
,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,,
January,3.27,3.12,2.56,1.40,6.10,2.93,4.89,1.38,3.84,3.96,,
February,0.88,3.95,3.43,3.01,1.70,3.40,2.67,4.77,1.59,2.97,,
March,2.37,4.90,1.61,1.73,2.54,2.77,0.73,0.97,0.27,0.64,,
April,3.50,1.19,3.44,1.85,1.81,0.95,1.25,2.13,1.66,0.89,,
May,3.56,1.26,0.39,4.61,2.19,1.75,1.74,3.07,2.94,4.55,,
June,0.65,0.32,2.63,3.41,2.16,2.94,1.96,1.63,1.77,3.19,,
July,1.64,5.54,6.88,0.69,1.76,3.63,3.97,4.25,3.27,2.19,,
August,1.36,0.86,3.37,3.79,4.32,2.31,6.89,3.18,3.82,7.39,,
September,4.66,4.46,2.60,3.17,2.02,3.01,4.87,6.41,2.10,4.04,,
October,5.24,5.32,5.20,2.16,5.70,0.23,1.64,4.16,5.16,0.56,,
November,4.81,2.39,0.50,2.72,2.03,0.55,5.42,3.89,3.48,1.52,,
December,1.93,3.91,3.26,3.19,1.46,4.87,5.18,2.74,1.89,5.49,,
Total,33.87,37.22,35.87,31.73,33.79,29.34,41.21,38.58,31.79,37.39,,
Calc annual,33.87,37.22,35.87,31.73,33.79,29.34,41.21,38.58,31.79,37.39,,
Difference,-0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
