"CRANBROOK TILSDEN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1846,,,,,,,,,,,
,,,,,,,,,,,,
,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,,
January,3.29,3.03,,,,,,,,,,
February,1.74,2.00,,,,,,,,,,
March,2.48,2.81,,,,,,,,,,
April,0.53,4.56,,,,,,,,,,
May,1.60,1.00,,,,,,,,,,
June,0.46,2.78,,,,,,,,,,
July,2.38,3.10,,,,,,,,,,
August,1.56,1.21,,,,,,,,,,
September,2.29,4.30,,,,,,,,,,
October,5.74,1.68,,,,,,,,,,
November,2.34,0.56,,,,,,,,,,
December,4.49,2.13,,,,,,,,,,
Total,28.90,29.16,,,,,,,,,,
Calc annual,28.90,29.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
