LEATHERHEAD (DUNARD LODGE),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,131,,,,,,,,,,,
,,,,,,,,,,,,
,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,,
January,1.81,3.17,2.30,2.26,1.10,5.69,,,,,,
February,1.94,0.45,3.91,0.31,3.72,2.31,,,,,,
March,0.46,1.83,3.53,2.82,0.51,1.47,,,,,,
April,4.47,2.78,0.57,2.43,2.78,1.82,,,,,,
May,2.48,4.39,2.98,0.64,1.86,0.55,,,,,,
June,1.51,1.41,1.51,1.02,3.98,2.92,,,,,,
July,3.38,2.38,1.90,1.98,0.96,4.30,,,,,,
August,4.58,0.44,0.82,1.93,3.15,2.50,,,,,,
September,2.49,1.96,2.72,1.64,3.86,2.68,,,,,,
October,0.69,5.84,1.87,1.86,3.77,1.96,,,,,,
November,3.46,1.33,1.31,2.63,6.71,4.15,,,,,,
December,0.61,0.71,0.55,7.73,4.24,3.35,,,,,,
Total,27.88,26.69,23.97,27.25,36.64,33.70,,,,,,
Calc annual,27.88,26.69,23.97,27.25,36.64,33.70,0.00,0.00,0.00,0.00,,
Difference,-0.00,-0.00,0.00,0.00,0.00,0.00,NaN,NaN,NaN,NaN,,
