SALTFORD HOUSE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR6856,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.95,3.33,,,,,,,,,,
February,1.65,0.32,,,,,,,,,,
March,2.53,2.19,,,,,,,,,,
April,4.90,1.00,,,,,,,,,,
May,1.97,2.11,,,,,,,,,,
June,3.56,0.20,,,,,,,,,,
July,4.72,0.72,,,,,,,,,,
August,1.10,1.75,,,,,,,,,,
September,1.16,2.64,,,,,,,,,,
October,2.44,1.13,,,,,,,,,,
November,1.85,1.88,,,,,,,,,,
December,3.11,2.31,,,,,,,,,,
Total,33.94,19.58,,,,,,,,,,
Calc annual,33.94,19.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,-0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
