TOCKWITH-SCHOOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE468524,Long,-1.2881285,Lat,53.965569,Elevation,77,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,1.64,2.69,0.9,1.84,0.9,2.28,2.23,5.9,2.39,4.7,2.53,1.8,2.99,,,,,,,,,,,,,,,,,,,1.74,0.58,1.68,1.47,4.02,1.36,2.43,2.1,5.19
February,,0.08,1.76,3.31,0.48,2.59,1.73,1.22,2.28,0.64,0.64,2.57,0.35,5.63,,,,,,,,,,,,,,,,,,,0.3,1.33,2.23,1.84,1.43,2.18,4.22,0.24,1.76
March,,0.62,1.11,0.47,0.92,0.45,0.8,2,2.71,0.36,2.87,0.6,1.81,2.13,,,,,,,,,,,,,,,,,,,1.86,0.28,1.63,2.07,1.23,1.77,2.01,1.11,1.42
April,,0.69,2.03,1.33,1.42,1.87,1.13,1.82,0.82,0.98,3.43,3.9,1.97,2.05,,,,,,,,,,,,,,,,,,,0.93,1.98,0.21,1.14,2.19,0.11,0.83,4.07,0.84
May,,0.8,0.89,1.58,2.07,2.64,2.66,2.12,2.48,1.49,1.62,2.87,7.27,2.87,,,,,,,,,,,,,,,,,,,1.47,2.27,3.05,2.83,0.72,0.86,2.97,0.57,0.67
June,,0.09,1.13,0.84,1.69,0.22,4.12,2.86,4.36,1.58,3.94,5.24,0.38,2.62,,,,,,,,,,,,,,,,,,,1.39,1.21,2.24,2.19,3.16,2.9,2.48,1.36,0.62
July,,0.57,3.91,2.35,2.07,1.2,1.5,6.55,0.8,2.82,6.39,4.47,3.47,1.38,,,,,,,,,,,,,,,,,,,1.1,2.45,1.66,1.41,3.85,3.21,2.87,0.97,4.38
August,,1.62,4.43,2.03,1.79,1.72,3,5.86,5.52,2.25,3.84,4.34,1.76,0.66,,,,,,,,,,,,,,,,,,,1.85,3.57,6.16,0.58,6.31,4.18,3.97,0.74,2.84
September,,0.63,1.42,1.7,1.36,1.95,1.75,4.97,0.74,0.61,3.67,4.34,2.6,2.39,,,,,,,,,,,,,,,,,,,3.55,1.65,1.93,1.34,2.63,3.68,2.43,0.06,3.54
October,,0.96,0.53,1.4,2.32,2.1,3.52,2.23,5.12,3.1,2.15,1.26,3.14,4.1,,,,,,,,,,,,,,,,,,1.43,2.57,1.82,3.17,1.89,1.18,2.21,1.48,2.1,6.02
November,,1.25,1,1.39,1.81,1.43,5.09,3.38,3.58,4,4.78,4.32,2.13,3.86,,,,,,,,,,,,,,,,,,6.06,1.56,2.39,4.57,1.94,0.6,1.5,0.74,3.17,4.39
December,,1.48,2.65,2.03,1.66,1.84,0.81,2.79,1.49,6.83,2.98,1.36,1.39,0.98,,,,,,,,,,,,,,,,,,2.09,1.57,1.23,2.27,3.3,2.35,2.91,3.6,3.88,2.42
Total,,10.43,23.55,19.33,19.43,18.91,28.39,38.03,35.8,27.05,41.01,37.8,28.07,31.66,,,,,,,,,,,,,,,,,,,19.89,20.76,30.8,22,29.67,26.87,30.03,20.37,34.09
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from the 1950s record and is Tockwith School. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Altitudes match, the 1950s record, 200ft on early records impossible.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gauge assumed to be same position despite gap in time,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MIDAS src_id 2364 continues to 1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
