SPONDON-DERBY-SEWAGE-WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK389351,Long,-1.4229942,Lat,52.911925,Elevation,135,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,0.79,4.45,3.64,1.49,2.62,1.5,2.63,1.9,3.13,3.04,2.62,3.46,1.12,2.11,2.1,2.61,1.75,5.13,1.33,3.89,1.55,1.94,1.77,2.53,0.74,3.11,3.06,2.65,3.98,2.94,2.29,2,3.81,2.75,1.31,2.24,1.86,4.09,0.88,0.69,2.07,2.27,0.9,0.99,1.96,3.34,1.49,2.63,2.84,5.03
February,,1.76,1.54,0.97,1.18,2.59,4.89,0.87,2.03,2.47,2.18,0.37,2.55,3.46,0.61,2.83,2.63,1.82,2.39,0.47,0.75,2.84,0.29,2.72,0.52,1.93,1.73,3.56,0.52,1.04,2.73,1.58,0.59,0.55,2.11,2.06,3.23,1.88,1.18,0.44,4.02,2.41,0.65,1.44,1.98,1.6,,1.95,3.73,0.18,1.94
March,,1.38,2.42,3.76,2.18,0.97,4.77,1.53,1.11,4.46,1.94,1.33,1.79,1.15,1,0.93,1.03,2.43,1.87,0.18,3.02,0.13,1.48,2.35,1.7,0.62,1.58,1.66,0.27,1.24,1.68,2.33,1.81,0.84,0.11,0.69,0.63,4.74,0.67,1.17,0.56,3.74,2.24,1.3,1.59,2.33,1.01,2.04,1.56,1.35,1.35
April,1.79,1.2,0.21,3.02,0.81,0.91,1.45,0.97,1.31,1.28,3.47,0.98,2.7,1.87,2.14,2.14,1.75,2.05,1.15,1,3.15,3.86,2.67,1.44,2.26,3.12,1.57,1.91,0.08,1.18,1.58,1.59,0.83,0.59,1.94,1.89,1.14,1.91,1.48,1.96,2.28,1.37,1.31,2.32,0.29,1.1,1.79,0.21,0.87,2.21,1.13
May,2.36,1.04,2.73,1.83,1.73,1.8,2.11,2.33,3.13,1.42,2.11,1.85,0.8,2.57,3.81,6.6,2.78,1.22,1.12,2.34,3.74,2.56,7.25,1.4,0.94,0.47,0.42,2.22,1.69,0.93,0.89,2.2,2.95,2.9,0.81,1.95,1.36,1.54,1.47,2.15,1.36,2.31,2.51,2.25,2.14,2.73,0.59,0.72,2.13,0.36,1.51
June,1.44,2.61,5.04,1.16,1.87,1.08,1.56,2.77,0.52,0.74,2.61,0.24,0.85,0.45,2.6,0.04,1.74,3.9,2.77,1.29,1.39,3.52,0.95,1.49,0.53,2.63,3.13,0.93,1.06,0.69,0.57,0.75,0.24,2.22,1.54,2.26,2.91,1.17,2.07,0.48,0.99,1.34,2.44,2.53,2.71,3.51,2.64,1.32,4.04,0.97,2.29
July,2.71,0.1,3.43,0.74,3.14,6.08,1.83,1.21,2.37,2.83,4.46,0.54,3.69,3.79,2.56,2.07,2.22,3.01,1.35,1.59,5.49,4.15,4.32,2.2,0.97,0.32,4.08,3.19,3.29,4.19,2.64,3.3,1.96,1.1,2.56,1.9,1.49,1.93,1.08,2.96,1.76,0.7,1.91,2.61,1.93,1.04,2.05,3.38,3.94,1.19,2.87
August,3.68,1.73,5.71,2.4,1.62,2.76,2.12,4.21,1.51,1.98,0.75,4.86,5,2.21,2.74,3.23,1.78,3.04,3.01,2.34,2.34,5.12,2.55,0.88,2.15,1.89,0.75,0.31,1.86,2.63,0.24,3.97,2.72,2.18,2.05,2.54,3.5,0.36,4.56,1.47,2.87,4.13,2.22,2.19,4.4,0.53,4.27,3.59,2.31,0.75,4.31
September,0.63,1.52,0.89,1.62,0.72,0.89,1.27,1.53,5.42,1.61,1.55,1.1,1.89,2.26,2.73,3.21,0.73,4.15,0.69,0.57,4.82,1.83,1.75,2.15,1.9,4.87,2.71,0.99,2.67,0.88,0.47,0.24,0.92,1.98,3.34,2.12,3.18,1.69,1.98,1.78,3.35,1.26,1.2,1.59,3.01,0.89,2.55,5.73,2.17,0.07,4.78
October,1.84,2.14,3.19,2.79,2.15,1.55,2.76,3.51,1.31,2.42,2.02,2.26,0.52,1.9,4.15,3.27,2.36,2.23,3.88,3.65,3.08,0.59,3.24,3.84,1.26,3.08,1.39,1.9,2.1,2.7,3.5,2.64,1.81,1.72,2.07,3.28,1.21,0.24,2.12,3.9,0.94,0.76,2.87,1.76,2.61,1.72,1.33,1.32,1.88,2.14,5.39
November,4.16,2.11,1.96,2.47,3.67,2.83,3.23,1.52,1.34,1.76,0.74,1.4,0.79,2.14,1.71,1.73,3.24,3.17,3.43,5.25,3.19,2.87,1.77,0.92,2.16,4.2,2.01,1.32,2.23,3.53,5.17,2.96,1.32,1.6,3.56,0.19,4.32,1.68,1.2,2.95,3.8,4.89,1.5,1.62,3.99,1.75,0.8,2.26,1.17,2.57,3.19
December,4.8,3.73,3.35,1.05,5.33,4.75,2.48,1.11,3.81,3.79,2.59,2.03,3.57,2.77,2.46,2.12,0.78,2.16,2.01,4.17,2.14,1.09,0.54,0.31,3.77,3.7,1.66,2.22,3.17,1.66,1.64,0.9,2.03,0.68,1.14,1.46,2.29,2.28,2.97,2.04,1.47,2.08,2.41,0.88,2.79,2.05,3.41,1.84,2.9,3.18,3.21
Total,,20.11,34.92,25.45,25.89,28.83,29.97,24.19,25.76,27.89,27.46,19.58,27.61,25.69,28.62,30.27,23.65,30.93,28.8,24.18,37,30.11,28.75,21.47,20.69,27.57,24.14,23.27,21.59,24.65,24.05,24.75,19.18,20.17,23.98,21.65,27.5,21.28,24.87,22.18,24.09,27.06,23.53,21.39,28.43,21.21,,25.85,29.33,17.81,37
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record and is a sewage works in Spondon. Altitudes match.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb 1947 adjusted for snow; left in this record,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
