"PONTYPRIDD OLD TOWN RESERVOIR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,4076,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,8.14,2.56,6.75,9.76,4.11,5.82,7.40,1.78,5.73,8.82,,
February,9.21,8.04,4.65,3.20,8.45,9.25,8.72,1.58,5.08,4.62,,
March,1.56,3.82,10.92,10.17,9.03,1.56,2.55,3.32,3.08,6.97,,
April,2.85,4.98,0.39,8.12,3.10,2.12,2.60,2.13,1.99,2.56,,
May,3.31,1.40,1.99,3.37,3.12,2.89,4.18,3.42,2.02,0.91,,
June,2.93,1.93,7.83,3.04,2.50,1.48,4.60,2.27,1.44,2.00,,
July,4.54,0.32,4.70,0.61,6.76,6.39,2.40,3.00,6.43,1.04,,
August,6.07,3.47,11.24,1.66,4.64,2.50,4.24,12.03,3.34,4.20,,
September,0.21,2.80,1.34,2.83,3.39,1.50,2.86,3.57,12.60,4.02,,
October,4.03,5.10,7.00,5.61,3.03,4.62,12.76,9.13,4.67,2.24,,
November,5.96,9.27,4.25,8.34,6.49,3.48,5.20,3.81,4.28,4.41,,
December,6.80,13.68,12.83,4.04,10.64,12.86,5.11,1.41,10.94,10.51,,
Total,55.61,57.37,73.89,60.75,65.26,54.47,62.62,47.45,61.60,52.30,,
Calc annual,55.61,57.37,73.89,60.75,65.26,54.47,62.62,47.45,61.60,52.30,,
Difference,0.00,0.00,-0.00,0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,,
