"HASTINGS (WHITE ROCK)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,537/7,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,4.45,2.50,4.73,1.64,1.78,,,3.98,1.05,1.18,,
February,2.78,0.60,1.71,1.26,1.78,,,1.74,1.03,3.81,,
March,2.51,3.27,0.36,0.03,0.90,,6.77,0.54,0.98,1.12,,
April,1.07,1.19,1.15,1.72,1.07,,1.95,0.91,1.28,2.11,,
May,1.85,2.38,1.72,0.61,,,1.72,1.36,1.48,1.26,,
June,1.82,0.15,1.32,1.07,,,2.60,1.67,0.52,1.33,,
July,2.93,2.30,1.61,1.80,,,2.92,1.80,1.06,2.10,,
August,4.00,1.75,1.35,2.66,,,0.02,3.00,1.08,3.32,,
September,0.15,2.70,2.01,2.51,,,1.11,2.65,2.11,2.44,,
October,1.13,3.05,1.90,4.27,,,0.19,1.27,7.99,1.15,,
November,3.76,2.46,2.52,4.90,,,1.50,2.15,3.61,5.49,,
December,1.66,3.12,2.27,1.97,,,2.83,2.36,1.81,2.62,,
Total,28.11,25.47,22.65,24.44,,,,23.43,24.00,27.93,,
Calc annual,28.11,25.47,22.65,24.44,5.53,0.00,21.61,23.43,24.00,27.93,,
Difference,0.00,-0.00,0.00,0.00,NaN,NaN,NaN,0.00,0.00,-0.00,,
