"CHESHUNT, DARNICLE HILL PUMPING STATION",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,942,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.66,2.41,3.48,1.43,2.80,2.32,3.29,1.72,3.96,1.82,2.45,
February,0.42,0.17,2.28,3.65,0.71,3.23,2.68,3.44,2.08,0.50,0.86,
March,1.72,1.25,1.81,2.16,1.11,0.74,0.20,2.30,2.09,0.19,1.90,
April,4.42,1.69,2.73,1.47,4.00,1.43,2.40,1.92,0.71,1.65,2.49,
May,1.17,0.90,1.24,1.67,4.11,1.99,1.73,1.09,1.05,2.00,2.47,
June,1.84,0.60,1.26,0.76,2.45,0.07,2.82,3.39,3.09,1.25,0.99,
July,4.23,0.37,3.19,2.46,4.71,3.21,2.39,2.40,1.55,2.89,2.12,
August,1.34,1.12,2.73,2.01,2.16,3.05,1.03,3.36,1.49,1.19,3.22,
September,2.66,2.13,2.73,1.64,2.90,3.42,1.82,4.50,0.55,0.76,3.56,
October,1.23,0.81,0.94,4.81,3.62,3.43,2.07,2.74,3.56,3.34,1.17,
November,1.31,2.12,1.40,1.73,2.75,1.79,4.72,2.19,2.50,5.75,4.22,
December,2.55,1.44,3.03,2.69,3.39,2.02,0.24,2.73,2.88,5.87,2.77,
Total,25.55,15.01,26.82,26.48,34.71,26.70,25.39,31.78,25.51,27.21,28.22,
Calc annual,25.55,15.01,26.82,26.48,34.71,26.70,25.39,31.78,25.51,27.21,28.22,
Difference,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
