"BUXTON DEVONSHIRE HOSPITAL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2680,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.31,7.53,5.16,6.09,4.40,4.79,5.19,4.48,10.76,2.22,6.33,
February,3.56,0.74,6.58,7.04,1.63,7.57,3.52,2.63,5.10,0.85,0.76,
March,2.90,4.33,3.07,2.29,1.40,2.28,2.09,5.25,2.96,0.87,2.62,
April,8.12,2.07,3.52,3.93,2.68,3.79,2.25,4.16,1.34,1.53,3.00,
May,5.66,1.81,0.98,4.86,5.29,5.50,4.13,1.59,0.70,3.12,2.87,
June,3.21,0.52,2.36,1.93,2.70,0.17,3.52,7.81,4.93,1.95,2.59,
July,5.54,1.44,5.57,3.63,5.37,2.23,3.20,3.54,2.07,4.00,6.91,
August,2.41,5.07,5.86,5.26,8.03,4.52,3.95,5.88,5.31,4.81,5.67,
September,2.95,1.15,4.04,6.01,5.29,5.64,3.54,6.75,0.79,2.23,5.11,
October,2.19,3.07,1.03,5.63,7.17,6.55,4.04,3.91,6.42,6.59,7.31,
November,1.48,2.58,3.54,6.10,2.56,3.00,5.80,4.77,8.29,9.20,5.11,
December,3.78,6.67,5.24,6.13,4.91,3.40,1.96,1.94,3.03,9.69,4.30,
Total,47.11,36.98,46.95,58.90,51.43,49.44,43.19,52.71,51.70,47.06,52.58,
Calc annual,47.11,36.98,46.95,58.90,51.43,49.44,43.19,52.71,51.70,47.06,52.58,
Difference,-0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,
