BUXTON TERRACE SLOPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK058734,Long,-1.9137,Lat,53.2581,Elevation,1007,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,4.48,10.76,2.22,6.33,6.84,5.56,2.85,5.24,3.84,7.23,6.52,7.12,8.76,3.5,2.88,4.87,7.01,7.85,4.96,6.49,4.24,12.15,3.36,3.16,5.22,6.61,2.6,4.64,3.73,9.02,3.81,5.38,5.04,7.46
February,,,,,,,,2.63,5.1,0.85,0.76,5.19,0.4,4.66,0.32,7.53,3.58,8.94,2.49,3.97,2.56,4.65,2.53,3.8,2.43,5.35,9.54,2.03,4,2.53,7.14,5.82,3.43,2.19,4.31,3.31,1.48,3.58,7.77,0.77,3.79
March,,,,,,,,5.25,2.96,0.87,2.62,0.24,3.41,3.46,4.14,2.02,3.13,4.36,1.55,3.43,3.56,4.59,2.82,1.57,0.94,2.04,1.69,5.88,2.29,2.43,2.47,7.85,3.16,3.01,3.93,3.68,2.31,4.5,2.37,2.58,2.26
April,,,,,,,,4.16,1.34,1.53,3,5.5,5.44,1.71,2.57,4.16,1.91,4.66,0.52,2.84,3.49,2.86,3.16,2.79,3.84,3.18,2.2,4.38,2.44,4.74,4.83,3.69,4.33,4.48,0.88,2.88,2.28,0.52,2.22,4.13,2.87
May,,,,,,,,1.59,0.7,3.12,2.87,3.02,5.06,1.79,3.22,0.67,0.51,2.42,4.39,1.47,1.24,3.68,5.22,4.51,2.91,3.76,1.68,2.98,2.06,3.15,1.56,2.6,2.62,2.43,3.66,5.49,1.27,2.49,4.72,0.72,2.37
June,,,,,,,,7.81,4.93,1.95,2.59,5.76,1.06,4.62,1.68,5.17,4.22,1.74,4.27,2.83,1.27,2.79,0.8,3.58,4.01,4.14,5.34,2.75,6.96,1.94,2.85,2.49,3.58,3.52,3.77,3.76,3.26,2.12,7.01,1.57,2.75
July,,,,,,,,3.54,2.07,4,6.91,4.44,3.58,3.17,2.72,1.96,7.2,3.66,5.57,8.72,4.69,3.85,5.96,1.81,4.4,1.75,5.14,3.32,3.66,2.14,3.45,2.83,2.97,5.5,6.43,1.21,6.13,5.83,6.02,4.03,6.12
August,,,,,,,,5.88,5.31,4.81,5.67,6.63,1.45,1.41,3.19,2.31,2.23,1.35,2.32,2.78,2.16,7.31,4.07,4.89,3.64,3.2,5.46,0.61,5.54,2.77,4.8,5.32,2.64,5.14,5.7,0.89,10.67,6.95,3.37,1.12,4.76
September,,,,,,,3.54,6.75,0.79,2.23,5.11,4.02,4.22,0.81,4.15,7.26,6,1.5,3.32,1.51,4.12,0.73,3.78,5.44,5.29,2.38,6.97,2.38,3.11,1.48,6.4,3.42,4.61,3.37,5.85,2.86,4.11,10.09,5.92,0.17,4.83
October,,,,,,,4.04,3.91,6.42,6.59,7.31,2.27,8,7,5.89,10.12,6.61,2.86,7.53,3.88,4.75,5.74,7.24,2.83,6.19,7.23,0.91,1,2.91,4.67,3.02,1.2,5.69,2.53,8.16,4.03,3.13,4.72,5.04,4.5,6.87
November,,,,,,,5.8,4.77,8.29,9.2,5.11,6.86,4.4,2.5,2,7.14,5.74,1.99,6.44,8.51,9.85,4.63,1.1,4.54,7.99,0.92,9.19,5.44,3.15,6.78,6.77,11.36,3.67,3.28,8.63,3.08,1.85,2.39,1.79,5.88,7.4
December,,,,,,,1.96,1.94,3.03,9.69,4.3,2.02,2,0.52,7.94,5.93,6.16,4.64,8.26,3.19,5.21,3.31,5.01,2.98,4.53,4.59,5.18,5.59,5.22,7.13,4.14,7.77,5.57,2.43,8.24,5.89,6.83,6.33,5.2,8.98,5.77
Total,,,,,,,,52.71,51.7,47.06,52.58,52.79,44.58,34.5,43.06,58.11,54.52,44.64,53.78,51.89,46.4,47.02,46.56,45.75,54.02,43.5,59.79,40.6,53.49,43.12,50.59,59.57,48.88,40.48,64.2,40.81,52.34,53.33,56.81,39.49,57.25
