"BANBRIDGE MILLTOWN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,,,,,1.10,2.37,2.21,1.68,2.86,3.76,,
February,,,,,2.60,3.60,2.80,1.95,3.02,0.79,,
March,,,,,2.87,0.64,0.84,3.27,1.65,2.22,,
April,,,,,1.05,2.46,3.76,1.97,1.12,1.25,,
May,,,,,1.30,1.21,6.10,3.62,2.43,1.72,,
June,,,,,1.59,2.55,1.77,1.28,1.41,2.27,,
July,,,,,2.00,5.15,1.85,2.59,3.80,0.31,,
August,,,,,2.62,3.51,3.05,5.56,2.50,3.34,,
September,,,,,1.21,0.95,0.98,1.62,4.37,2.27,,
October,,,,3.01,1.17,2.93,6.05,3.63,3.03,1.92,,
November,,,,3.05,2.94,1.79,3.42,3.11,2.31,1.69,,
December,,,,2.55,5.29,5.17,2.08,2.99,2.96,6.04,,
Total,,25.63,,30.33,25.74,32.33,34.91,33.27,31.46,27.58,,
Calc annual,0.00,0.00,0.00,8.61,25.74,32.33,34.91,33.27,31.46,27.58,,
Difference,NaN,25.63,NaN,21.72,0.00,0.00,-0.00,0.00,0.00,-0.00,,
