ROCHDALE (HAMER PASTURE RESERVOIR),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SD897161,Long,-2.157267,Lat,53.64131,Elevation,760,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,2.46,5.89,4.82,4.47,8.84,5.48,,,,5.91,8.95,4.79,5.27,3.72,4.3,6.28,5.88,14.37,2.9,7.11,6.88,6.41,2.84,4.41,2.21,5.27,4.38,6.7,6.06,2.94,1.6,7.29,6.72,6.99,4.38,5.7,3.63,10.07,3.03,3.83,5.46,6.79,1.66,5.32,3.03,5.86,5.34,5.26,4.29,6.48
February,,8.73,2.67,2.54,3.22,5.74,6.6,,,,4.66,0.69,5.73,6.46,1.47,7.85,4.86,1.98,7.2,1.06,0.56,6.93,0.18,4.01,0.55,6.72,3.21,6.59,3.03,5.3,3.29,6.08,1.92,3.74,2.89,6.52,7.71,2.38,3.89,4.08,5.58,3.29,1.72,3.14,4.32,2.82,1.7,3.05,7.07,0.7,3.39
March,,3.7,8.43,6.27,6.61,2.08,3.24,,,,4.5,4.69,3.52,2.22,1.88,2.03,3.66,6.86,3.3,1.79,3.22,0.37,2.9,3.16,2.79,1.97,2.82,2.12,1.85,3.42,3.57,4.96,3.09,1.55,0.74,1.59,1.38,7.02,1.86,1.94,2.84,5.4,2.88,2.5,3.58,2.23,1.94,4.99,2.52,2.35,1.28
April,,4.18,1.96,5.45,1.98,2.72,4.72,,,,6,2.23,3.1,4.34,2.15,3.45,2.38,5.08,1.16,1.71,2.86,4.22,4.34,2.14,2.8,3.61,1.52,3.45,0.81,2.2,2.92,2.23,2.74,3.04,3.27,2.95,1.58,4.3,2.41,4.59,4.59,2.96,4.18,3.49,0.92,2.78,3.36,0.58,1.68,4.27,3.27
May,,2.54,3.89,4.65,3.08,2.37,3.41,,,,6.43,2.82,1.88,4.8,6.51,7.15,5.04,2.07,1.68,4.35,2.33,2.53,5.12,2.11,3.64,1.25,2.08,2.73,4,1.63,1.21,2.62,3.52,3.1,3.33,4.75,1.22,2.22,1.58,4.37,2.26,2.14,1.89,2.55,3.3,4.69,2.07,1.76,4.84,1.46,2.01
June,,4.89,7.35,3.34,3.12,1.38,3.35,,,,2.67,0.38,2.97,1.87,2.49,0.13,3.32,5.32,7.48,1.75,1.87,6.48,0.79,2.41,3.12,5.04,4.85,2.6,4.96,3.65,1.06,0.73,0.92,4.59,4.26,5.25,3.97,2.83,6.04,0.61,2.95,1.07,4.41,2.93,3.79,3.36,3.75,2.46,5.63,2.91,2.02
July,,0.85,5.68,1.36,5.25,6.26,2.78,,,,9.11,2.26,5.74,5.02,5.23,2.58,3.67,3.62,2.45,3.14,7.5,5.94,4.29,3.56,2.72,2.22,4.78,2.8,5.17,7.07,4.74,3.09,5.13,3.56,4.18,3.49,4.74,4.01,2.75,2.76,5.77,3.74,2.96,7.1,7.08,1.65,7.39,5.21,4.17,3.72,8.53
August,,3.43,8.74,2.47,4.11,6.02,3.92,,,,3.45,7.87,5.31,7.32,7.35,4.39,5.96,7.89,7.61,7.06,9.2,5.73,1.57,2.17,4.17,2.16,3.21,3.13,4.81,3.86,2.4,7.27,6.44,7.7,3.8,4.58,6.86,0.36,5.22,4.03,6.95,5.29,5.41,6.17,6.86,1.09,12.91,6.95,4.77,0.58,5.28
September,,5.59,2.61,2.28,4.55,1.04,3.87,,,,3.21,1.61,4.26,5.5,4.59,4.56,5.08,6.84,0.71,2.9,5.1,3.37,6,1.55,4.06,8.95,6.12,2.13,1.59,1.86,5.29,0.74,2.75,6.21,5.83,3.07,8.24,3.65,3.59,1.5,9.02,3.61,4.24,4.64,6.81,3.6,4.26,6.24,5.41,0.36,3.1
October,,4.49,6.05,2.55,3.1,2.11,10.4,,,,1.47,4.25,1.13,6.94,5.87,6.18,4.98,5.77,6.06,7.08,7.69,3.12,9.43,5.68,6.44,9.98,6.68,1.91,10.93,2.24,4.93,5.62,7.7,4.41,5.31,6.91,0.96,0.92,3.14,5.71,3.14,1.73,5.93,2.58,9.57,3.2,3.84,8.71,5.6,5.66,4.89
