"WESTEND MOOR",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2705,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.60,8.20,3.90,7.01,3.50,4.06,4.86,3.78,12.24,2.44,7.37,
February,4.10,0.90,5.96,7.00,1.59,5.93,4.10,2.33,6.23,0.87,1.32,
March,2.80,3.80,3.50,2.50,1.00,2.18,2.61,6.59,2.78,1.19,2.44,
April,7.30,1.70,4.30,3.50,2.96,3.13,2.18,6.54,1.89,1.89,3.49,
May,6.90,1.80,1.30,5.32,6.00,4.39,4.73,1.86,1.38,3.47,3.11,
June,4.30,0.40,3.12,1.55,3.20,0.10,4.68,7.45,5.30,1.86,4.31,
July,7.30,1.80,5.00,6.00,5.68,2.65,3.42,3.69,2.03,3.82,8.45,
August,2.42,6.70,8.56,5.04,6.00,5.70,4.73,5.55,6.79,4.96,6.32,
September,3.50,1.30,4.52,5.54,4.94,4.91,3.58,7.47,0.79,2.11,7.09,
October,2.70,2.60,1.47,4.10,6.95,5.97,6.90,6.03,6.98,6.80,6.94,
November,2.00,2.60,4.00,5.15,3.25,3.04,5.55,6.26,8.25,9.89,6.06,
December,3.60,8.60,3.48,4.84,5.00,5.10,4.34,1.67,4.21,10.86,5.12,
Total,51.52,40.40,49.11,57.55,50.07,47.16,51.68,59.22,58.87,50.16,62.02,
Calc annual,51.52,40.40,49.11,57.55,50.07,47.16,51.68,59.22,58.87,50.16,62.02,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
