WESTEND-MOOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK135929,Long,-1.7982736,Lat,53.432714,Elevation,1560,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,2705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,4.4,1.3,2.8,2.2,2.1,2,4.5,5.05,4.4,7,4.65,1.9,4,3.6,4.6,8.2,3.9,7.01,3.5,4.06,4.86,3.78,12.24,2.44,7.37,9.68,6.42,4.09,4.26,3.38,,,,,
February,,,,,,,2.8,1.9,3.8,4.1,3.8,4.2,2.1,1.47,3,4.3,5.6,1,7,1.4,4.1,0.9,5.96,7,1.59,5.93,4.1,2.33,6.23,0.87,1.32,7.23,0.69,5.74,0.41,7.52,,,,,
March,,,,,,,3.3,4,3.1,4.1,1,4,5.45,5.28,6.6,2.05,2.2,2.4,2.5,4.3,2.8,3.8,3.5,2.5,1,2.18,2.61,6.59,2.78,1.19,2.44,0.07,3.05,3.15,3.26,2.54,,,,,
April,,,,,,,1.2,3.1,2.8,3.3,4.9,4.2,1.6,4.13,2.67,2.2,3.9,1.2,1.5,4.2,7.3,1.7,4.3,3.5,2.96,3.13,2.18,6.54,1.89,1.89,3.49,6.68,6.95,1.65,3.45,4.68,,,,,
May,,,,,,,3.6,4.6,3.3,2.8,4,1.74,3.5,3.35,3.53,1.8,3,2.3,3,2.2,6.9,1.8,1.3,5.32,6,4.39,4.73,1.86,1.38,3.47,3.11,2.64,5.15,1.99,3.51,0.34,,,,,
June,,,,,,,1.8,7.8,2.3,5.3,4.7,4,5,3.12,5.15,1.8,5.6,2,5.3,2.5,4.3,0.4,3.12,1.55,3.2,0.1,4.68,7.45,5.3,1.86,4.31,7.03,0.78,3.79,1.79,4.47,,,,,
July,,,,,,,2.6,4.1,5.8,6.5,5.4,1,7.3,1.37,4.58,7.2,3,2.55,5.2,4.2,7.3,1.8,5,6,5.68,2.65,3.42,3.69,2.03,3.82,8.45,6.23,4.98,3.84,6.82,2.43,,,,,
August,,,,,,,4.2,5,3.6,3.3,7.1,3,10,2.19,3.66,4.7,2.85,8.4,3.45,4.2,2.42,6.7,8.56,5.04,6,5.7,4.73,5.55,6.79,4.96,6.32,8.32,1.83,1.06,5.04,2.17,,,,,
September,,,,,,,1.4,0.8,5.1,3.5,0.6,3,4.2,3.37,3.77,0.9,3.1,3,12.2,3.1,3.5,1.3,4.52,5.54,4.94,4.91,3.58,7.47,0.79,2.11,7.09,6.14,4.78,1.82,3.65,,,,,,
October,,,,,,,7.3,7.8,1.7,6.3,3.5,4.1,4.34,5.54,3.74,2.95,7.7,7.5,4,4,2.7,2.6,1.47,4.1,6.95,5.97,6.9,6.03,6.98,6.8,6.94,2.31,9.41,6.54,8.02,12.74,,,,,
November,,,,,,,6.4,4.7,3.9,2.6,3.8,5.4,3.48,5.8,6.7,2.5,4.8,7.5,2,4,2,2.6,4,5.15,3.25,3.04,5.55,6.26,8.25,9.89,6.06,6.93,5.13,3.34,3.78,8.17,,,,,
December,,,,,,,3.5,3.7,2.6,6,6.7,7,7.04,3.04,6.9,8.1,4.4,1.9,7.7,7.2,3.6,8.6,3.48,4.84,5,5.1,4.34,1.67,4.21,10.86,5.12,2.86,2.2,0.53,7.17,5.17,,,,,
Total,49.2,40.1,41.7,58.2,34,38.6,42.5,48.8,40.8,50,47.6,43.64,58.51,43.71,54.7,45.5,50.8,41.65,57.85,44.9,51.52,40.4,49.11,57.55,50.07,47.16,51.68,59.22,58.87,50.16,62.02,66.12,51.37,37.54,51.16,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is the top of a hill on West End Moor that is closest to the stated altitude. Description on the 1920s record says gauge is on top of a flat hill. NGR could be +/-400m to match altitude or even up to 1km NW.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
