TAUNTON THE CASTLE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR7947,,,,,,,,,,,
,,,,,,,,,,,,
,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,,
January,,,,,,,,,3.25,4.40,,
February,,,,,,,,,1.10,2.70,,
March,,,,,,,,,2.25,1.49,,
April,,,,,,,,,1.62,0.54,,
May,,,,,,,,,1.20,4.37,,
June,,,,,,,,,0.54,1.09,,
July,,,,,,,,,0.97,0.56,,
August,,,,,,,,,5.03,0.36,,
September,,,,,,,,,3.88,3.31,,
October,,,,,,,,,2.16,2.65,,
November,,,,,,,,,1.25,1.74,,
December,,,,,,,,,5.22,3.66,,
Total,,,,,,,,,28.47,26.87,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.47,26.87,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,,
