"GLASGOW OBSERVATORY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,,,,,,,,,,,,
,,,,,,,,,,,,
,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,,
January,,,,,,,,2.33,3.67,5.30,,
February,,,,,,,,2.31,1.29,5.33,,
March,,,,,,,,2.28,3.05,5.16,,
April,,,,,,,,1.62,2.66,4.44,,
May,,,,,,,,2.29,3.76,0.58,,
June,,,,,,,,3.67,5.58,1.96,,
July,,,,,,,,2.31,6.85,2.54,,
August,,,,,,,,1.77,3.04,2.86,,
September,,,,,,,,4.75,4.16,4.87,,
October,,,,,,,1.66,2.75,5.91,6.06,,
November,,,,,,,1.33,2.61,2.18,3.24,,
December,,,,,,,6.97,4.96,4.05,2.42,,
Total,,,,,,,,33.65,46.20,44.76,,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,9.96,33.65,46.20,44.76,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00,0.00,-0.00,,
