LOCH MORLICH,,,,,,,,,,,,
Grid ref,NH957113,Long,-3.726993,Lat,57.180620,,,,,,,
Station no,5693/4,,,,,,,,,,,
,,,,,,,,,,,,
,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,
January,3.08,3.28,1.23,2.12,,,,,,,,
February,3.00,1.73,2.03,1.73,,,,,,,,
March,1.25,1.69,1.21,,,,,,,,,
April,4.52,1.50,3.13,,,,,,,,,
May,2.02,1.54,2.56,,,,,,,,,
June,1.50,3.24,5.01,,,,,,,,,
July,5.33,1.81,5.44,,,,,,,,,
August,4.88,2.47,1.91,,,,,,,,,
September,0.66,3.53,2.54,,,,,,,,,
October,1.75,3.41,1.65,,,,,,,,,
November,4.03,3.88,2.97,,,,,,,,,
December,2.38,4.05,4.24,,,,,,,,,
Total,34.40,32.13,33.92,,,,,,,,,
Calc annual,34.40,32.13,33.92,3.85,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,0.00,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
