"WHITCHURCH NURSERY",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR4853,,,,,,,,,,,
,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,,
January,2.90,,,,,,,,,,,
February,2.18,,,,,,,,,,,
March,1.22,,,,,,,,,,,
April,0.98,,,,,,,,,,,
May,2.99,,,,,,,,,,,
June,2.10,,,,,,,,,,,
July,3.14,,,,,,,,,,,
August,3.92,,,,,,,,,,,
September,1.45,,,,,,,,,,,
October,1.75,,,,,,,,,,,
November,5.96,,,,,,,,,,,
December,3.42,,,,,,,,,,,
Total,32.01,,,,,,,,,,,
Calc annual,32.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,
Difference,0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,
