COUNTESS CRAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT708022,Long,-2.461598,Lat,55.313009,Elevation,1600,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3580/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87,7.11,7.05,2.5,3.98,4.97,8.03,5.15,7,3.88,5,6.41,3.91,2.79,6.03,4.3,2.9,5.5,6.07,4.07,7.96,5.97,4.45,9.52
February,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.4,2.51,5.74,1.69,5.65,2.97,4.2,4,5.5,1.95,,3.19,3.14,4.13,4.1,0.93,3.5,3.86,3.75,3.61,5.47,7.35,2.05,5.56
March,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,4.09,3.78,5.29,2.72,2.98,2.63,0.73,1.93,2.72,,2.57,0.77,2.65,2.86,2.78,0.76,5.52,3.3,1.51,3.54,2.34,2.94,2.98
April,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.71,0.54,2.18,2.36,1.54,2,3,2.06,3.09,1.29,6.45,2.99,3.89,3.8,4.12,3.68,4.35,1.07,1.66,1.02,0.96,3.44,3.86,4.13
May,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91,3.64,1.84,1.91,2.65,3.46,6.76,3.71,5.42,1.82,2.87,2.21,2,1.8,3.32,2.43,2.42,6.74,4.47,2.01,2.76,4.85,0.9,2.43
June,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,5.9,4.16,1.09,1.02,1.44,4.85,4.85,4.29,4.25,3.6,6.8,1.13,3.22,1.63,2.96,4.74,3.29,1.75,4.13,2.67,3.73,4.03,2.69
July,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57,7.58,6.11,8.35,1.66,4.77,3.62,3.08,3.67,5.73,5.43,2.64,2.46,4.15,3.93,1.86,6.57,4.91,2.88,5.74,4.57,6.33,3.35,4.44
August,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,2.71,5.68,2.33,6.06,3.68,5.9,3.62,3.11,7.73,0.14,9.49,2.74,5.67,4.02,6.62,4.62,8.55,1.18,8.95,7.74,4.54,1.34,5.26
September,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76,3.37,2.55,3.74,0.95,4.86,4.41,7.12,5.4,6.18,3.13,5.56,1.93,8.53,4.8,4.46,5.77,6.39,3.62,3.81,3.84,4.23,1.3,3.11
October,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,9.47,6.33,4.47,4.8,6.82,4.76,4.18,5.85,0.88,1.42,3.86,6.58,4.13,1.24,6.18,2.66,9.48,4.64,3.68,5.96,3.44,4.54,6.28
November,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.97,8.01,6.99,4.85,4.05,1.03,3.16,7.7,0.84,8.9,5.33,3.13,5.2,7.36,8.62,4.69,6.32,7.87,2.44,2.04,1.76,1.15,7.37,7.34
December,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.45,3.5,1.98,3.33,2.56,4.45,2.31,3.86,2.81,3.47,2.23,4.43,6.9,1.97,6.97,6.76,3.33,8.72,8.42,6.38,4.04,5.31,8.61,5.7
Total,45.78,43.99,50.46,39.99,46.06,38.31,59.1,45.85,43.55,40.56,49.36,49.03,44.82,55.71,46.96,43.73,48.99,54,57.21,40.92,47.02,46.87,50.57,36.59,54.51,51.41,51.37,49.57,58.43,54.39,41.91,37.64,43.43,53.63,50.06,48.91,48.8,,53.28,40.65,50.2,51.64,47.65,47.94,71.9,44.18,46.95,51.27,52.68,44.74,59.44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1916, 1925, 1927, 1931-1936   totals not entered during transcription; added manually",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1947 Feb March estimated thus removed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
