"HAYFIELD, CLUTHER ROCKS",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2643/7/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.51,5.93,4.69,5.47,3.74,3.61,5.09,3.72,9.21,3.05,4.60,
February,3.79,0.82,5.91,5.39,1.35,7.34,4.19,2.48,5.63,1.34,1.29,
March,2.76,2.95,2.71,2.24,1.35,2.15,2.00,5.70,2.59,1.09,4.18,
April,6.50,1.90,3.00,3.37,3.03,2.61,3.05,4.23,1.88,1.88,4.41,
May,5.70,2.20,1.10,3.97,6.10,4.55,3.83,2.07,1.61,3.65,2.80,
June,3.93,0.40,2.36,1.46,2.06,0.40,3.80,6.83,6.24,1.96,3.94,
July,5.82,1.40,5.91,6.21,6.22,2.88,3.74,2.62,2.52,,8.33,
August,2.72,4.92,6.93,5.81,7.56,4.27,5.84,7.00,6.88,4.81,7.14,
September,3.20,1.76,5.21,5.20,5.70,5.49,4.22,8.67,0.86,2.21,6.45,
October,2.90,2.67,1.86,4.25,6.71,6.96,4.30,4.63,7.06,5.88,7.28,
November,1.31,2.57,3.31,6.35,3.69,5.47,6.48,5.48,7.95,8.68,4.68,
December,4.85,6.91,4.85,5.32,4.72,3.90,3.79,1.42,3.15,7.97,4.56,
Total,48.99,34.43,47.84,55.04,52.23,49.63,50.33,54.85,55.58,,59.66,
Calc annual,48.99,34.43,47.84,55.04,52.23,49.63,50.33,54.85,55.58,42.52,59.66,
Difference,-0.00,-0.00,0.00,-0.00,0.00,0.00,-0.00,-0.00,0.00,NaN,-0.00,
