OXFORD-KENNINGTON-NURSERY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SP518029,Long,-1.2515003,Lat,51.722438,Elevation,220,ft.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,3.11,1.05,2.69,1.07,1.85,1.87,1.9,0.53,3.42,3.5,2.6,4.41,2.87,2.6,3.35,3.79,1.49,1.38,1.36,1.24,4.95,0.89,0.53,2.67,1.45,0.78,1.11,2.96,4.15,2,3.84,3.26,3.23
February,,,,,,,,,1.7,0.16,0.52,1.6,0.12,3.81,0.21,2.17,1.58,4.91,0.85,0.94,2.02,2.58,0.51,0.64,0.77,1.78,1.84,1.35,0.85,1.1,4.13,3.48,0.49,1.31,2.11,1.17,0.41,3.74,2.52,0.04,1.74
March,,,,,,,,,1.55,0.46,1.06,0.18,1.68,2.61,1.61,0.32,2.39,3.12,0.45,1.51,2.43,2.58,2.05,0.81,0.19,0.76,0.99,4.5,0.72,1.66,0.67,3.71,2.27,0.66,2.34,1.27,0.58,1.59,1.2,3.17,0.92
April,,,,,,,,,0.81,1.32,2.19,3.33,2.15,1.49,1.89,3.57,1.57,3.13,0.06,3.21,2.13,1.09,0.88,0.75,1.39,1.21,1.41,1.95,1.66,1.15,2.12,2.46,1.6,2.2,0.4,0.8,1.54,0.57,1.29,2.48,0.8
May,,,,,,,,,0.6,0.85,2.22,3.15,5.66,1.45,0.61,1.81,0.5,2.85,1.84,1.28,1.42,1.62,2.93,1.92,0.62,2.69,2.99,1.95,4.92,2.41,2.18,2.35,2.07,1.72,2.02,4.67,0.2,1.86,1.97,0.92,2.64
June,,,,,,,,,1.6,1.19,0.69,2.83,0.57,1.09,1.63,4.14,3.25,1.9,0.58,1.9,0.66,1.85,0.29,1.61,1.87,3.22,2.19,1.04,2.3,0.71,1.52,1.23,1.02,2.07,3.41,2.69,2.57,2.29,3.77,0.98,3.73
July,,,,,,,,,2.01,1.35,2.69,3.33,3.1,2.16,0.78,0.68,3.36,1.55,1.31,3.96,2.98,6.41,1.99,0.97,1.83,2.06,1.13,1.88,0.93,1.5,4.07,1.24,0.32,3.58,2.18,0.2,2.04,3.13,2.59,2.02,4.7
August,,,,,,,,,1.76,0.73,2.07,4.79,2.23,1.19,1.81,1.74,0.54,0.33,3.16,1.88,0.07,3.27,3.23,1.98,1.38,1.28,3.65,0.53,3.99,1.29,3.14,4.23,3.75,2.33,3.8,0.44,4.24,2.94,3.22,2,2.1
September,,,,,,,,,0.66,0.19,3.47,2.95,2.67,2.2,2.01,4.84,3.34,1.97,1.63,0.53,0.83,0.2,1.41,1.64,2.17,1.95,3.25,1.02,2.16,2.29,3.25,2.41,1.1,2.15,2.01,2.16,2.65,3.72,3.48,0.21,5.18
October,,,,,,,,,3.58,2.67,1.17,0.75,4.81,1.56,1.46,4.68,1.65,2.85,2.76,4.85,2.73,1.12,3.46,2.2,3.45,2.72,0.77,0.34,2.77,6.14,0.65,0.97,3.06,2.6,1.89,1.71,1.98,2.19,2.73,1.97,5.41
November,,,,,,,,,2.68,5.92,4.63,2.92,1.26,0.92,1.54,3.75,2.68,1.39,2.89,3.72,6.79,2.7,1.48,1.29,3.78,0.14,4.15,1.34,1.46,2.61,4.3,5.05,3.43,1.53,4.37,1.31,0.78,1.89,3.02,1.84,4.36
December,,,,,,,,,2.21,4.77,2.37,0.9,0.75,0.35,5.39,3.26,1.96,1.84,2.96,1.4,1.4,1.37,2.86,1.07,1.5,3.57,1.99,1.87,2.24,1.11,1.05,1.78,2.42,0.65,2.08,3.2,3.57,2.05,2.72,4.88,4.39
Total,,,,,,,,,22.27,20.66,25.77,27.8,26.85,20.7,20.84,31.49,26.24,29.34,21.09,29.59,26.33,27.39,24.44,18.67,20.44,22.76,25.72,19.01,28.95,22.86,27.61,31.58,22.98,21.58,27.72,22.58,24.71,27.97,32.35,23.77,39.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOTES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NGR is from 1950s record and is a nuusery in Kennington. Relationships to the church and station match but stated altitude of 300 ft. or 350 ft. is too high; OS figure used.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
