SHEEPSTOR-VICARAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SX559676,Long,-4.0318,Lat,50.490439,Elevation,730,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,RR1523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,3.91,6.01,5.18,2.63,4.23,1.36,7.43,10.1,,,,,,,,3.45,2.91,8.11,3.03,7.31,12.7,3.07,6.35,5.16,3.77,7.08,10.62,14,10.83,,,,,,,,,
February,,,,8.4,4.47,0.7,1.14,6.57,3.49,6.12,8.76,,,,,,,,3.73,0.89,9.03,4.86,8.68,2.88,11.85,15,10,2.23,6.44,8.24,2.22,0.44,,,,,,,,,
March,,,,1.09,3.32,4.58,6.87,5.67,2.21,1.24,3.62,,,,,,,,5.77,9.12,1.79,5.5,10.29,8.03,12.6,1.94,5.13,4.82,3.73,9.48,7.11,5.89,,,,,,,,,
April,,,,0.65,4.19,5.44,0.85,5.92,3.1,4.85,2.43,,,,,,,,3.95,3.93,5.4,4.24,0.49,8.02,3.09,2.58,3.07,2.64,2.41,4.39,7.99,1.85,,,,,,,,,
May,,,2.21,2.73,4.52,0.56,0,2.58,4.19,3.68,2.68,,,,,,,,3.37,1.73,3.95,1.79,2.42,5.15,3.34,4.23,2.61,2.86,2.26,2.89,4,4.25,,,,,,,,,
June,,,4.82,1.58,2.9,2.55,3.38,3.23,2.3,1.27,6.24,,,,,,,,1.36,3.34,2.7,4.12,8.59,2.25,2.33,2.65,4.48,3.66,3.27,1.51,3.56,0.12,,,,,,,,,
July,,,4.2,6.17,4.37,6.21,2.22,1.45,0.54,2.43,2,,,,,,,,4.59,6.55,5.48,1.37,4.11,0.59,7.77,6.69,2.15,4.04,6.81,2.68,9.29,3.25,,,,,,,,,
August,,,1.09,2.61,3.95,1.35,1,6.19,4.52,1.6,3.65,,,,,,,,5.79,3.56,8.92,5.01,15.04,1.89,5.23,3.12,5.75,8.9,4.14,5.46,3.58,5.52,,,,,,,,,
September,,,7.07,4.05,8.35,5.13,9.29,4.49,-999,2.53,1.86,,,,,,,,3.27,1.98,0.52,3.29,2.2,5.19,4.29,1.83,3.41,4.09,12.02,4.94,4.54,1.75,,,,,,,,,
October,,,7.88,4.25,9.13,4.31,5.27,2.22,-999,5.19,2.41,,,,,,,10.94,2.43,13.14,8.88,6.82,8.11,5.9,4.7,6.64,12.04,10.11,5.32,3.23,7.44,2.25,,,,,,,,,
November,,,,2.72,9.66,9.49,2.28,2.41,4.45,5.43,7.95,,,,,,,5.41,3.32,2.25,8.15,7.89,5.02,9.13,7.35,5.43,11.03,4.38,6.65,6.32,5,6.9,,,,,,,,,
December,,,3.09,5.84,4.98,6.98,10.83,10.1,7.53,4.88,11.49,,,,,,,9.44,7.43,9.61,14.18,18,11.2,4.58,16.61,16.49,5.8,2.28,13.61,12.42,10.64,5.18,,,,,,,,,
Total,,,,44,65.85,52.48,45.76,55.06,42.94,46.65,63.19,,,,,,,,48.46,59.01,77.11,65.92,83.46,66.31,82.23,72.95,70.63,53.78,73.74,72.18,79.37,48.23,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1892 Nov 13th Gauge upset, amount computed",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1898 Sept, Oct bracketed - value 9.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912 June corrected by Daily figs 10/10/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Might have moved in 1911 and 1914 as alt changed to 730 and 749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915-1919 Note says figures are too big,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Very sheltered lawn. 1923 inspection says too sheltered,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
