"SHEEPSTOR VICARAGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR1523,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,14.00,10.83,,,,,,,,,,
February,2.22,0.44,,,,,,,,,,
March,7.11,5.89,,,,,,,,,,
April,7.99,1.85,,,,,,,,,,
May,4.00,4.25,,,,,,,,,,
June,3.56,0.12,,,,,,,,,,
July,9.29,3.25,,,,,,,,,,
August,3.58,5.52,,,,,,,,,,
September,4.54,1.75,,,,,,,,,,
October,7.44,2.25,,,,,,,,,,
November,5.00,6.90,,,,,,,,,,
December,10.64,5.18,,,,,,,,,,
Total,79.37,48.23,,,,,,,,,,
Calc annual,79.37,48.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
