"PENRITH ENNIM",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3610,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.36,8.17,4.28,3.09,4.21,5.63,5.37,4.81,7.69,0.82,7.73,
February,4.56,0.06,3.95,5.98,0.57,6.96,3.95,0.96,4.90,0.65,0.56,
March,6.29,5.88,2.77,1.70,0.95,1.38,2.27,3.14,3.81,0.24,3.04,
April,3.17,0.98,2.90,3.21,1.58,4.63,2.08,2.45,0.92,1.29,1.64,
May,5.19,1.97,1.23,3.34,4.01,4.31,2.41,2.29,1.63,2.20,2.00,
June,1.70,0.34,2.02,0.68,1.45,0.14,3.31,3.09,5.59,1.34,2.63,
July,5.33,2.53,4.80,3.12,4.43,1.67,3.90,5.55,3.59,4.10,4.67,
August,1.82,5.60,2.43,8.58,2.50,3.12,4.24,7.52,7.04,4.22,7.67,
September,2.33,1.55,4.36,4.25,4.80,4.03,4.76,9.27,1.94,1.39,2.99,
October,2.10,3.46,1.05,7.45,3.32,5.09,4.68,4.63,6.89,5.24,6.01,
November,3.44,1.90,1.46,6.70,2.96,1.52,6.33,3.69,7.02,7.04,5.53,
December,3.28,6.55,6.99,3.69,7.75,5.35,0.90,1.51,3.53,10.61,4.33,
Total,44.57,38.99,38.24,51.79,38.53,43.83,44.20,48.91,54.55,39.14,48.80,
Calc annual,44.57,38.99,38.24,51.79,38.53,43.83,44.20,48.91,54.55,39.14,48.80,
Difference,0.00,0.00,0.00,-0.00,0.00,-0.00,0.00,0.00,0.00,0.00,-0.00,
