SHEFFIELD W.W. (BLACK CLOUGH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SK236876,Long,-1.646653,Lat,53.384722,Elevation,1175,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3116/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,2.71,5.22,2.7,3.69,2.94,4.83,4.64,5.51,5.22,3.73,2.67,5.27,4.28,2.56,9.09,2.17,5.56,6.09,5.13,3.42,4.32,2.59,5.03,7.37,5.65,7.99,4.25,,,6.6,6.22,4.94,5.75,4.58,9.53,2.29,2.36,5.06,5.15,1.72,4.34,3.35,7.37,3.36,5.01,3.99,6.15
February,,,,,2.5,4.91,6.22,0.63,3.56,2.68,3.73,0.35,3.86,8.32,1.98,5.83,3.25,1.62,5.23,0.72,1.34,6.26,0.72,6.78,0.65,7.4,4.58,8.19,2.51,3.26,3.42,,,3.45,3.27,5.2,7.49,4.21,3.55,2.63,7.09,4.58,1.58,2.77,3.08,3.57,2.01,3.96,6.64,0.39,3.43
March,,,,,4.44,1.56,6.2,3.41,2.07,5.45,3.25,3.01,2.48,2.64,0.98,1.89,2.11,4.94,3.56,0.31,3.46,0.26,3.07,3.33,4.54,2.04,3.77,4.82,1.63,3.1,3.18,,,1.66,0.75,1.22,1.94,6.92,2.01,2.25,1.68,6.19,2.57,2.74,2.84,4.33,2.07,3.95,4.02,2.36,2.63
April,,,,,1.8,1.23,2.65,2.3,1.44,2.31,5.79,1.26,3.89,3.22,2.46,3.62,2.26,4.1,1.44,1.53,3.37,5.32,4.99,1.5,3.61,3.84,1.88,2.89,0.49,2.8,2.75,2.87,1.95,3.04,3.07,2.62,1.94,4.56,2.65,3.91,4.59,2.18,2.6,3.28,0.79,1.53,2.36,0.38,1.29,4.45,2.84
May,,,,,1.91,1.56,2.43,1.63,2.6,1.88,4.61,1.52,1.05,4.01,4.6,4.3,3.44,1.42,1.29,2.17,2.01,3.18,6.51,2.25,2.48,0.53,2.14,3.93,3.17,2.22,1.22,3.47,4.27,3.35,4.02,4.01,3.02,3.32,1.96,2.8,2.11,4.33,3.21,2.48,4.22,4.29,1.02,1.83,4.25,1.48,2.27
June,,,,,2.76,1.17,2.88,2.26,1.34,1.16,5.25,0.26,1.75,0.96,2.15,0.12,3.37,5.16,4.29,2,2.47,4.87,1.32,2.81,1.59,4.53,3.76,1.59,3.32,2.84,0.79,0.97,1.3,2.91,3.25,4.41,7.01,3.2,5.1,0.91,1.67,1.46,2.29,3.06,2.92,3.66,4.76,2.23,5.27,1.87,1.81
July,,,,,3.39,5.47,3,1.42,4.12,4.14,6.25,1.18,4.67,4.84,4.59,1.85,4.18,2.47,1.3,2.35,6.24,5.29,5.06,3.07,2.96,1.56,4.58,4.21,4.73,7.79,3.21,4.65,3.71,1.9,3.9,2.29,3.58,2.72,1.63,4.03,2.9,1.78,2.24,4.22,4.3,1.6,7.82,3.9,6.5,2.9,5.51
August,,,,,1.69,3.22,1.71,6.9,1.96,4.14,1.37,5.89,8.05,3.93,4.99,3.3,3.64,4.21,3.54,3.42,4.9,7.61,2.52,1.04,2.63,2.07,2.34,2.26,2.18,3.27,1.18,4.6,4.19,4.18,3.44,2.86,4.9,0.49,5.22,2.45,3.94,5.07,2.52,4.3,7.87,0.99,7.65,7.75,3.26,1.05,5.43
September,,,,,2.41,0.79,1.72,1.61,8.71,3.23,1.85,0.99,3.93,4.42,4.53,3.53,2.39,6.57,0.52,1.89,6.21,5.67,3.64,1.99,3.11,6.67,5.22,1.64,3.4,2.16,3.2,0.53,2.63,4.7,5.85,2.28,6.84,2.04,2.53,1.88,6.22,2.7,4.85,2.64,4.72,2.13,5.01,6.9,4.65,0.12,4.62
October,,,,,3.4,2.34,5.07,5.02,2.92,3.76,3.52,2.55,1.5,3.4,6.32,4.58,4.16,4.21,5.41,4.8,5.53,1.8,7.1,6.59,5.95,9.14,5.36,3.71,7.64,4.59,4.63,4.88,5.58,2.67,4.41,7.79,2.1,0.98,2.55,4.25,2.08,1.2,7.45,2.51,6.56,3.37,2.69,3.74,4.22,3.82,9.01
November,,,,,6.09,3.04,4.93,3.55,2.12,3.25,1.36,2.4,2.2,6.37,2.82,3.64,5.21,5.15,6.7,8.01,3.95,5.73,4.11,3.18,3.21,7.48,5.34,2.64,5.73,7.23,8.15,3.85,1.72,4.06,8.14,0.72,9.44,6.29,2.16,7.33,6.34,11,3.44,3.03,7.31,3.07,2,3.7,1.38,5.33,6.25
December,,,,,7.65,8.1,3.42,2.52,6.56,7.06,4.26,6.09,3.16,4.07,4.19,4,2.72,2.4,2.96,9.47,4.01,2.71,2.04,0.74,7.13,5.4,4.77,4.34,5.55,2.95,4.39,2.28,3.6,2.16,4.86,3.47,4.34,7.02,4.11,8.22,3.13,5.51,3.7,2.15,8.07,5.93,5.72,5.21,5.75,7.27,5.55
