"RIVELIN (BLACK CLOUGH)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3116/5,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.64,5.51,5.22,3.73,2.67,5.27,4.28,2.56,9.09,2.17,5.56,
February,3.73,0.35,3.86,8.32,1.98,5.83,3.25,1.62,5.23,0.72,1.34,
March,3.25,3.01,2.48,2.64,0.98,1.89,2.11,4.94,3.56,0.31,3.46,
April,5.79,1.26,3.89,3.22,2.46,3.62,2.26,4.10,1.44,1.53,3.37,
May,4.61,1.52,1.05,4.01,4.60,4.30,3.44,1.42,1.29,2.17,2.01,
June,5.25,0.26,1.75,0.96,2.15,0.12,3.37,5.16,4.29,2.00,2.47,
July,6.25,1.18,4.67,4.84,4.59,1.85,4.18,2.47,1.30,2.35,6.24,
August,1.37,5.89,8.05,3.93,4.99,3.30,3.64,6.57,3.54,3.42,4.90,
September,1.85,0.99,3.93,4.42,4.53,3.53,2.39,4.21,0.52,1.89,6.21,
October,3.52,2.55,1.50,3.40,6.32,4.58,4.16,5.15,5.41,4.80,5.53,
November,1.36,2.40,2.20,6.37,2.82,3.64,5.21,2.40,6.70,8.01,3.95,
December,4.26,6.09,3.16,4.07,4.19,4.00,2.72,44.81,2.96,9.47,4.01,
Total,45.88,31.01,41.76,49.91,42.28,41.93,41.01,,45.33,38.84,49.05,
Calc annual,45.88,31.01,41.76,49.91,42.28,41.93,41.01,85.41,45.33,38.84,49.05,
Difference,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,NaN,-0.00,0.00,-0.00,
