FOURCROSSES (COUNCIL SCHOOL),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,RR8805,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.28,5.91,5.81,3.82,,,,,,,,
February,4.25,0.39,5.91,8.14,,,,,,,,
March,8.40,6.94,3.62,1.25,,,,,,,,
April,6.22,1.17,3.96,3.63,,,,,,,,
May,6.13,3.70,3.13,2.80,,,,,,,,
June,3.15,0.84,1.16,1.33,,,,,,,,
July,7.93,4.02,5.20,3.80,,,,,,,,
August,4.66,8.00,2.68,4.83,,,,,,,,
September,6.69,2.42,6.55,6.88,,,,,,,,
October,5.13,4.94,1.82,8.23,,,,,,,,
November,3.30,3.14,4.24,7.51,,,,,,,,
December,3.53,6.57,6.95,6.17,,,,,,,,
Total,65.67,48.04,51.03,58.39,,,,,,,,
Calc annual,65.67,48.04,51.03,58.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
Difference,0.00,0.00,0.00,-0.00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
