LANGSETT MOOR (BORDER HILL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SE177011,Long,-1.7346,Lat,53.506295,Elevation,1148,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,5.85,3.98,4.81,5.28,4.83,7.86,4.93,3.19,3.4,6.09,7.52,8.36,6.07,4.89,3.01,5.98,5.82,3.89,12.64,1.72,7.71,5.22,5.51,4.28,4.92,3.24,5.51,6.71,7.11,6.79,4.55,,3.9,7.15,8.4,4.82,7.01,5.43,11.9,2.27,3.22,5.16,6,2.36,4.44,3.6,7.14,4.07,5.5,4.59,6.09
February,5.6,6.27,2.56,1.85,3.06,5.54,7.81,0.56,7.05,2.39,5.16,0.37,5.6,8.79,1.22,7.12,4.18,2.17,4.81,0.44,0.97,6.36,0.43,8.45,0.28,9.02,5.04,7.43,2.85,4.8,3.59,,,4.3,3.23,6.77,8.42,4,4.43,3.16,8.7,4.05,1.77,2.7,4,3.55,2.02,3.64,6.9,0.36,3.58
March,0.76,3.45,5.57,6.98,5.71,1.46,7.09,2.89,1.67,6.09,3.86,4.39,3.11,3.48,1.58,2.11,2.28,5.29,3.17,0.65,2.91,0.26,2.98,2.93,4.72,2.71,4.35,4.41,1.7,3.9,3.88,6.12,,2.42,0.75,1.72,2.31,8.71,2.35,1.6,2.51,6.04,2.12,3.6,3.01,3.01,2.45,3.83,3.03,2.06,2.43
April,3.79,2.96,1.63,4.54,1.75,1.87,3.49,2.66,1.36,2.35,6.64,1.25,4.43,3.58,2.37,3.08,2.74,4.82,1.88,1.53,2.83,6.02,6.01,1.59,3.02,4.05,2.02,3.26,0.65,2.69,3.87,2.85,2.84,3.87,3.35,3.19,2.13,5.06,2.81,5.09,5.32,3.02,2.79,3.74,0.74,1.91,2.92,0.37,1.38,6.26,2.71
May,4.74,1.19,3.76,3.02,2.7,1.73,2.92,2.12,3.46,2.22,5.46,2.1,1.1,5.05,6,4.84,3.94,1.66,1.76,3.15,1.88,3,5.79,2.02,3.04,0.62,1.63,2.97,3.5,2.39,0.9,3.51,4.01,3.46,3.35,4.1,2.61,4.01,2.34,3.09,2.85,4.2,2.68,2.8,5.13,4.12,1.24,1.53,4.16,1.26,2.16
June,3.66,4.13,4.26,2.69,4.45,0.95,4.04,2.45,2.63,1.19,4.37,0.39,1.61,0.91,1.92,0.17,4.02,4.42,4.8,1.33,4.39,5.54,0.87,2.93,1.91,5.13,4.99,1.79,4.33,2.85,0.84,1.16,1.12,3.17,2.66,3.85,4.85,3.21,6.49,0.89,1.67,1.01,2.66,4.4,2.76,3.63,4.28,1.11,5.45,2.38,1.43
July,4.56,0.29,6.12,1.32,2.89,4.9,3.07,2.7,4.06,4.01,7.58,2.05,5.24,4.69,4.17,2.18,4.12,2.82,1.41,3.78,8.42,5.24,4.62,3.91,2.85,2.31,4.09,3.01,4.29,6.45,4.28,2.47,5.39,2.51,3.35,1.91,4.33,2.33,1.37,3.61,3.04,2.81,2.42,5.43,3.97,1.15,9.04,4.23,5.48,3.33,6.06
August,5.88,4.29,8.21,1.67,2.62,4.53,2.94,8.18,1.98,3.62,2.58,6.11,6.67,5.08,4.78,4.14,5.69,6.54,4.32,4.07,4.83,7.1,2.66,0.92,3.45,2.06,1.78,1.12,2.94,1.94,2.04,5.81,5.68,5.94,4.43,3.68,4.68,0.41,5.73,3.44,3.59,6.43,2.78,3.96,6.18,1.08,10.12,7.19,3.32,0.87,4.84
September,0.44,3.16,2.35,2.2,3.24,0.51,2.36,2.29,13.02,2.37,1.73,1.5,4.86,4.5,4.64,4.04,2.74,6.64,0.5,1.63,6.04,5.79,3.8,1.96,3.27,7.32,6.15,1.87,2.71,2.31,4.39,0.56,3.4,4.64,6.38,2.89,7.45,2.27,2.02,2,7.04,3.24,5.21,3.3,5.6,1.63,4.63,6.3,4.83,0.16,4.4
October,3.64,4.17,4.21,4.8,2.89,2.08,7.38,7.22,4.08,3.83,2.19,2.7,1.16,4.36,6.64,5.53,5.07,5.59,5.62,6.18,6.84,2.2,8,6,5.88,12.65,6.22,3.62,11.33,3.88,6.22,5.63,6.69,2.49,5.32,8.37,1.8,1.17,3.12,4.79,2.67,1.1,7.29,2.46,7.51,3.34,3.51,5.42,4.35,4.5,8.67
