"BURY GIN HALL NO 2",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2867,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,5.18,7.75,-999.00,4.56,4.02,3.62,5.88,5.23,12.52,2.62,6.32,
February,4.72,0.52,5.80,7.07,1.73,7.79,4.60,2.17,5.96,1.26,0.50,
March,4.18,4.14,3.84,2.45,1.73,2.17,2.90,5.70,3.38,1.65,3.27,
April,5.89,2.02,3.08,4.12,1.95,3.20,1.94,3.59,1.25,1.33,2.79,
May,7.01,3.18,2.21,4.45,5.90,5.54,3.72,1.60,1.47,3.49,2.04,
June,3.62,0.44,2.76,1.00,2.47,0.02,2.90,5.20,7.80,1.45,1.94,
July,8.00,1.91,5.25,4.95,5.07,2.10,2.49,3.27,2.26,3.67,6.12,
August,3.07,6.82,5.89,6.22,7.57,4.84,5.38,7.20,6.58,6.00,8.21,
September,2.90,1.76,4.86,5.25,5.02,4.63,4.30,6.65,0.79,2.23,3.94,
October,1.69,3.10,0.74,6.87,6.09,5.65,4.60,4.85,6.45,7.14,6.80,
November,2.26,3.65,4.05,8.25,3.11,3.22,7.01,4.94,7.65,8.94,6.91,
December,4.27,7.50,6.39,5.44,5.73,3.66,1.99,1.67,3.76,8.56,4.72,
Total,52.79,42.79,50.04,60.63,50.39,46.44,47.71,52.07,59.87,48.34,53.56,
Calc annual,52.79,42.79,44.87,60.63,50.39,46.44,47.71,52.07,59.87,48.34,53.56,
Difference,0.00,-0.00,5.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
