"BURY GIN HALL NO 2",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,2867,,,,,,,,,,,
,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,,
January,5.93,1.67,4.89,4.85,3.24,7.11,3.42,3.95,4.05,5.74,,
February,4.84,5.66,2.04,1.81,2.79,5.24,5.28,1.42,6.88,1.32,,
March,1.12,2.10,6.20,5.52,5.61,1.94,2.73,2.73,2.30,7.42,,
April,3.13,2.94,1.00,5.10,1.80,2.01,3.61,2.11,1.11,2.95,,
May,3.47,2.32,3.33,3.54,2.45,1.61,2.60,1.65,3.31,2.15,,
June,3.46,3.67,6.14,2.77,2.01,1.94,3.27,2.70,1.86,1.83,,
July,4.83,0.21,4.84,0.94,6.04,4.56,2.04,3.42,4.26,2.13,,
August,6.98,2.22,7.53,2.41,3.50,6.60,3.88,7.04,3.66,4.41,,
September,0.33,4.44,2.11,2.15,5.77,0.73,3.13,3.02,13.04,2.34,,
October,4.31,3.33,5.90,2.12,2.98,1.99,8.76,10.16,4.95,3.11,,
November,6.34,4.66,3.64,5.36,6.32,2.56,3.53,5.83,3.21,3.78,,
December,4.78,7.17,5.16,3.25,6.10,9.00,3.54,2.84,10.85,8.76,,
Total,49.52,40.39,52.78,39.82,48.61,45.29,45.79,46.87,59.48,45.94,,
Calc annual,49.52,40.39,52.78,39.82,48.61,45.29,45.79,46.87,59.48,45.94,,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,0.00,,
