BUCKINGHAM (MODERN SECONDARY SCHOOL),,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1021/7,,,,,,,,,,,
,,,,,,,,,,,,
,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,,
January,3.41,,,,,,1.70,3.86,0.82,0.44,,
February,3.67,,,,,,1.36,1.14,0.96,3.93,,
March,3.11,,,,,,6.97,0.70,1.89,1.04,,
April,2.09,,,,,,1.58,1.42,1.28,2.15,,
May,1.84,,,,,,1.91,3.89,2.85,2.27,,
June,1.56,,,,,,0.85,1.61,0.73,1.36,,
July,3.35,,,,,,1.44,0.96,1.05,3.93,,
August,,,,,,,0.21,4.69,1.10,2.04,,
September,,,,,,,1.55,1.80,2.01,2.67,,
October,,,,,,,0.27,2.84,4.94,0.48,,
November,,,,,,,1.26,1.08,2.69,3.70,,
December,,,,,,,2.62,2.99,1.21,1.14,,
Total,,,,,,,21.72,26.98,21.53,25.15,,
Calc annual,19.03,0.00,0.00,0.00,0.00,0.00,21.72,26.98,21.53,25.15,,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,-0.00,-0.00,0.00,,
