"RUMBURGH VICARAGE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1375,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,1.99,0.58,,,,,,
February,,,,,1.58,1.86,,,,,,
March,,,,,0.50,1.24,,,,,,
April,,,,,1.90,1.93,,,,,,
May,,,,,4.05,1.86,,,,,,
June,,,,,1.95,0.46,,,,,,
July,,,,,1.67,1.14,,,,,,
August,,,,,1.88,3.02,,,,,,
September,,,,,3.07,2.26,,,,,,
October,,,,,3.94,2.00,,,,,,
November,,,,,1.11,2.82,,,,,,
December,,,,,1.86,1.99,,,,,,
Total,,,,,25.50,21.16,,,,,,
Calc annual,0.00,0.00,0.00,0.00,25.50,21.16,0.00,0.00,0.00,0.00,0.00,
Difference,NaN,NaN,NaN,NaN,0.00,0.00,NaN,NaN,NaN,NaN,NaN,
