"ARISAIG, FAIRE-NA-SGUIR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NM658855,Long,-5.847801,Lat,56.901487,Elevation,30,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950
January,,,,,,,,,5.95,,1.98,4.52,4.24,,5.16,6.97,6.34,3.83,4.74,4.44,8.09,9.5,4.68,7.81,4.76,6.39,5.82,8.84,8.78,2.04,7.92,5.48,7.6,4.64,5.8,4.77,,5.89,7.88,3.35,0.7,0.78,5.37,5.32,6.87,4.88,6.5,4.44,5.05,,
February,,,,,,,,,5.29,,8.26,6.24,3.21,,6.4,4.44,6.31,1.47,8.07,0.88,7.13,3.73,5.6,2.87,2.33,4.25,4,2.94,3.83,1.02,0.63,5.39,0.44,4.75,1.94,5.01,,3.44,3.74,6.46,2.96,2.91,2.74,6.07,2.45,5.94,4.06,0,4.9,,
March,,,,,,,,,4.95,,4.01,2.35,5.75,,3.33,4.11,1.42,2.3,2.37,2.65,8.21,8.17,2.28,2.03,0.84,2.67,4.14,3.51,3.86,1.01,3.78,1.47,2.49,2.14,2.73,3.74,,0.66,7.01,3.02,4.07,1.5,1.98,3.42,2.51,4.12,3.44,1.27,4.56,,
April,,,,,,,,,1.34,,8.28,4.3,5.77,4.22,4.48,5.51,3.63,2.12,1.6,5.19,2.42,2.37,2.89,2.74,3.75,4.26,2.19,5.46,3.04,2.89,1.89,2,3.69,3.79,2.3,1.98,,1.57,0.75,2.94,1.69,2.23,1.27,5.09,3.09,2.49,3.58,6.24,3.33,,
May,,,,,,,,,3.96,,2.66,3.81,2.9,3.49,3.33,0.69,4.08,4.15,2.9,1.22,5.32,4.72,7.18,3.43,3.25,7.54,3.54,2.66,0.71,3.78,1.95,3.52,1.28,1.63,4.75,0.9,,2.26,4.03,1.87,3.41,1.18,2.02,3.15,5.84,3.01,1.02,3.14,1.64,,
June,,,,,,,,,4.16,,1.95,3.19,4.91,4.34,3.03,0.63,1.97,3.37,3.61,6.43,3.15,2.12,4.43,4.2,4.86,2.9,2.93,3.5,3.56,4.22,3.81,4.52,1.39,3.07,3.88,3.03,,3.23,5.66,2.16,1.94,1.97,4.1,5.79,4.92,5.43,5.53,4.35,2.65,,
July,,,,,,,,,5.08,,3.28,6.52,3.82,1.18,2.96,4.05,4.57,2.22,6.63,1.82,5.78,4.3,4.91,6.13,5.61,3.19,3.63,2.95,4.19,3.42,2.35,5.28,6.05,4.83,5.08,4.19,,4.25,6.32,7.2,6.14,4.16,5.44,4.44,2.35,3.89,7.53,3.75,5,,
August,,,,,,,,,5.02,,6.48,4.28,3.86,2.41,5.35,3.87,3.7,5.1,6.78,5.42,3.71,4.23,4,6.55,7.11,3.46,4.58,3.6,3.19,6.19,7.49,2.12,3.95,5.01,4.89,5.69,,3.24,4.12,2.58,6.69,8.95,6.96,5.31,3.41,1.61,5.49,0.11,6.03,,
September,,,,,,,,,7.45,2.95,3.59,5.65,3.54,3.2,3.96,1.9,3.29,6.26,6.81,7.8,4.96,5.5,3.72,10.12,7.58,5.07,5.81,4.71,3.5,6,3.68,1.22,6.11,1.32,9.55,6.15,,4.56,5.9,3.67,6.4,2.97,8.18,5.44,5.74,6.07,5.03,7.46,7.34,,
October,,,,,,,,,1.79,7.33,3.83,2.37,6.58,5.39,2.96,1.63,8.19,11.9,8.59,3.99,3.24,8.06,3.76,10.39,5.74,3.75,5.51,6.24,7.3,9.21,7.89,5.56,8.98,5.62,7.81,8.35,,3.23,10.13,0.94,4.55,5.74,8.34,11.84,8.63,4.58,0.64,3.08,7.4,,
November,,,,,,,,,6.87,4.69,3.25,6.61,8.24,9.77,7.56,4.31,8.38,10.92,7.08,4.86,7.15,1.75,4.15,8.02,4.55,1.89,5.27,5.31,6.25,5.78,7.27,6.52,6.64,3.36,2.65,4.2,,2.05,9.67,8.28,7.72,4.26,3.07,5.78,6.56,0.65,5.24,7.27,6.52,,
December,,,,,,,,,7.06,,6.28,10.08,10.35,6.14,7.04,6.01,6.67,3.8,7.24,7.2,4.71,10.75,6.74,7.21,10.18,4.14,5.47,0.4,6.75,7.92,6.39,6.11,5.3,2.54,6.1,3.27,,1.72,6.44,3.35,6.28,4.88,9.77,3.78,6.32,4.51,6.03,3.52,7.42,,
Total,,,,,,,,,58.92,,53.85,59.92,63.17,,55.56,44.12,58.55,57.44,66.42,51.9,63.87,65.2,54.34,71.5,60.56,49.51,52.89,50.12,54.96,53.48,55.05,49.19,53.92,42.7,57.48,51.28,,36.1,71.65,45.82,52.55,41.53,59.24,65.43,58.69,47.18,54.09,44.63,61.84,,
