"PENTLAND HILLS (GLEN COTTAGE)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5122,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,4.27,6.60,2.69,2.34,3.22,4.16,3.99,3.29,6.95,1.40,4.77,
February,4.02,1.15,2.71,3.09,0.83,6.20,3.08,1.39,3.07,1.17,0.70,
March,3.13,3.65,2.24,1.42,0.91,2.60,2.28,3.08,2.57,0.29,2.93,
April,3.78,0.78,2.02,2.72,1.62,4.90,1.92,1.90,1.28,2.08,1.33,
May,3.44,1.95,1.53,3.50,5.36,5.13,3.41,1.67,1.91,2.00,1.51,
June,1.44,0.38,1.84,1.63,2.60,0.58,4.10,3.80,5.83,2.82,2.06,
July,3.97,3.19,4.38,4.04,4.50,1.83,3.07,3.26,2.80,3.99,4.55,
August,7.35,5.46,1.89,4.78,3.88,3.08,2.26,7.84,5.70,5.63,5.84,
September,1.70,2.19,2.11,2.74,3.64,4.29,3.61,10.83,3.06,0.54,5.62,
October,1.15,4.89,2.26,3.27,3.61,2.22,4.29,4.31,3.95,3.68,3.92,
November,3.06,1.48,2.05,4.04,1.35,0.74,4.02,3.04,4.24,4.84,5.23,
December,2.63,5.09,3.92,3.62,3.87,3.80,0.82,2.95,3.21,5.47,1.79,
Total,39.94,36.81,29.64,37.19,35.39,39.53,36.85,47.36,44.57,33.91,40.25,
Calc annual,39.94,36.81,29.64,37.19,35.39,39.53,36.85,47.36,44.57,33.91,40.25,
Difference,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,-0.00,0.00,-0.00,
