"BEDALE, PARK HOUSE",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,3438,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,3.21,3.69,3.59,1.40,2.04,2.55,3.72,2.98,3.93,1.43,3.92,
February,1.10,0.11,2.62,4.97,0.85,3.66,1.99,1.46,1.64,1.10,0.98,
March,2.37,1.15,2.04,1.40,1.49,1.46,0.80,1.83,2.86,0.18,2.76,
April,3.99,0.98,2.53,2.06,1.67,3.39,0.72,1.36,0.50,0.96,3.20,
May,3.10,1.53,0.71,1.96,5.55,4.19,1.92,1.54,2.02,1.20,1.09,
June,0.61,0.49,1.63,0.74,2.47,0.11,3.09,2.12,3.81,1.38,1.72,
July,4.68,1.36,4.59,2.47,4.19,1.46,2.38,4.92,0.21,3.49,4.98,
August,1.00,4.06,2.64,3.32,2.13,2.50,2.98,5.67,4.75,2.39,3.44,
September,0.88,1.09,3.39,2.27,2.74,2.40,2.25,3.72,0.41,1.03,3.58,
October,3.57,1.21,1.09,2.10,3.37,2.80,2.57,2.43,3.63,2.36,2.10,
November,1.14,2.27,0.92,3.72,1.41,1.65,5.67,1.94,3.33,3.47,3.51,
December,2.81,2.55,3.41,2.78,3.25,3.56,1.01,2.33,1.25,5.77,2.99,
Total,28.46,20.49,29.16,29.19,31.16,29.73,29.10,32.30,28.34,24.76,34.27,
Calc annual,28.46,20.49,29.16,29.19,31.16,29.73,29.10,32.30,28.34,24.76,34.27,
Difference,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,-0.00,0.00,0.00,0.00,
