"PETERSFIELD STONER HILL",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,732,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,4.86,6.77,2.38,3.76,5.09,7.67,3.46,7.84,2.05,6.94,
February,,0.31,4.51,7.74,0.58,6.36,2.95,6.06,3.21,1.30,1.12,
March,,2.02,3.57,2.45,2.18,0.90,0.74,5.27,3.32,0.16,1.18,
April,,1.12,4.89,4.40,4.42,3.51,3.42,2.86,2.04,0.80,3.15,
May,,3.00,1.20,2.61,4.46,4.83,2.87,1.07,2.27,2.87,2.58,
June,,0.23,2.22,0.43,4.00,0.02,2.93,3.89,3.56,2.06,0.54,
July,,0.60,6.28,1.43,4.52,4.25,2.51,3.48,1.76,1.81,2.94,
August,,3.82,3.82,3.40,4.32,5.18,1.65,4.91,3.37,2.03,5.57,
September,,1.23,2.46,2.00,6.37,4.31,1.41,7.48,1.19,0.43,4.31,
October,,1.12,1.38,7.72,5.18,6.07,3.05,3.25,8.84,5.39,2.70,
November,,3.01,2.85,2.25,3.79,3.71,8.68,4.72,4.41,10.78,7.09,
December,,3.04,6.15,4.49,6.95,4.58,0.41,6.30,4.15,9.83,4.65,
Total,,24.36,46.10,41.30,50.53,48.81,38.29,52.75,45.96,39.51,42.77,
Calc annual,0.00,24.36,46.10,41.30,50.53,48.81,38.29,52.75,45.96,39.51,42.77,
Difference,NaN,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
