SALISBURY-SEWAGE-WORKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU149293,Long,-1.788752,Lat,51.062846,Elevation,147,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,1508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January,,1.09,4.41,5.2,0.46,3.16,1.02,0.97,4.53,4.8,3.72,2.58,4.33,1.25,3.5,3.23,5.07,2.72,4.45,1.3,4.44,1.71,2.51,2.9,2.2,0.72,4.39,5.23,2.73,4.71,1.97,2.64,3.53,7.14,2.18,2.27,2.95,1.91,5.96,0.74,0.43,2.57,2.46,0.88,2.01,3.04,5.44,2.02,3.52,4.63,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February,,1.46,2.57,1.01,4.72,5.64,5.05,1.08,1.35,2.92,0.75,0.36,2.92,5.71,0.23,4.62,1.72,4.44,1.79,1.07,1.06,2,0.1,4.3,0.06,3.15,2.49,4.56,0.7,1.59,2.74,2.55,0.8,1.22,0.61,1.83,2.55,1.62,1.32,1.24,4.16,5.52,0.49,1.36,2.58,1.31,0.09,3.71,2.84,0.18,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March,,2.7,4.61,2.96,4.45,1,3.03,3.26,1.16,5.15,2.02,1.32,2.39,1.76,1.29,0.25,0.67,3.97,2.5,0.09,1.35,0.8,1.92,4,3.01,0.84,2.66,3.93,0.14,1.09,2.57,2.98,1.89,0.55,0.33,0.6,0.88,6.28,1,1.29,1.08,3.6,2.95,0.54,2.91,1.31,0.83,1.88,1.9,4.14,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April,,1.6,0.1,3.4,1.33,1.01,0.6,2.22,2.27,1.96,4,0.67,4,3.27,3.66,2.41,4.09,1.8,1.8,0.88,2.56,2.64,3.1,1.3,1.83,3.52,1.52,1.75,0.01,2.22,0.94,2.09,2.1,0.53,1.48,0.67,2.64,2.02,1.62,1.78,3.09,3.18,2.03,2.3,0.17,0.34,1.36,0.27,0.72,2.89,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May,,1.02,1.18,2.24,1.48,3.41,1.6,1.88,1.67,0.62,1.18,1.44,0.77,1.79,4.56,4.8,2.01,0.6,1.56,1.41,1.2,2.41,3.77,1.3,0.68,0.88,1.17,2.5,1.79,0.89,0.61,1.42,3.74,2.69,0.17,2.23,4.36,1.65,3.9,2.1,1.7,2.89,2.9,1.95,3.37,3.88,0.33,1.7,2.27,0.83,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June,,1.5,4.37,0.35,0.54,1.4,2.24,4.23,0.88,0.97,2.33,0.38,0.98,0.46,2.03,0.01,2.58,2.62,1.76,1.13,0.58,2.9,1.77,2.1,1.37,3.95,2.31,1.34,0.88,2.06,0.53,1,0.31,1.17,1.73,2.97,5.01,1.8,2.47,0.65,0.98,0.41,1.24,1.99,2.91,3.11,1.6,1.13,4.19,1.3,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July,,0.03,1.69,0.95,3.39,4.42,0.93,3.43,5.45,1.58,5.82,0.82,4.56,0.77,3.8,2.96,1.5,3.04,1.51,1.08,2.25,3.52,2.37,2.3,1.3,0.43,3.95,1.25,3.31,6.18,2.08,1.07,1.15,2.45,2.98,1.18,1.2,1.12,0.9,0.85,4.9,0.83,0.55,2.67,2.07,0.32,2.67,4.29,1.74,1.78,3.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August,,0.88,6.74,1.44,2.79,1.32,5.29,4.61,2.57,2.6,1.61,1.68,4.14,2.62,2.02,2.48,1.45,3.07,1.69,0.83,4.03,4.66,0.89,0.4,2.67,1.69,0.2,1.03,2.29,2.45,0.1,4.13,3.86,1.7,2.96,1.89,3.96,0.83,3.82,1.59,4.07,4.75,3.97,2.14,3.56,0.23,3.63,2.74,5.23,1.11,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September,,1.24,2.43,3.06,1.14,1.95,2.99,1.41,5.53,1.56,1.07,1.32,1.72,2.18,3.98,3.81,0.9,5.19,2.14,0.33,3.39,1.21,3.02,2.5,1.85,3.68,3.29,2.22,1.35,1.11,1.61,0.65,2.07,1.92,1.88,2.37,7.27,1.33,2.86,2.69,3.29,3.32,3.26,2.47,2.32,1.27,3.06,3.26,4.3,0.12,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October,,2.61,3.78,4.08,2.62,3.97,5.61,4,1.63,0.71,3.23,0.98,1.19,6.03,4.51,3.8,2.75,2.03,5.93,4.25,1.65,0.51,4.41,2.1,1.51,5.12,1.93,4.52,2.75,4.21,4.09,1.15,5.27,4.53,5.11,3.51,1.4,0.72,2.03,6.77,0.94,0.66,4.36,3.56,2.87,2.67,2.19,2.39,3.32,2.9,9.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
