QUARTER HILL EDINBURGH W.W. NO 7A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NT098235,Long,-3.429334,Lat,55.496931,Elevation,1196,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930
January,,,,,,,2.49,1.85,3.06,5.39,5.6,2.73,4.21,6.15,5.16,2.58,7.09,1.9,4.27,4.68,3.6,3.3,4.68,5.52,4.03,3.11,8.75,3.23,4.59,4.17,6.68,8.98,4.51,,,,,,,,
February,,,,,,,2.39,3.56,3.42,4.41,2.77,1.82,0.94,7.79,3.1,2.5,3,3.29,3.12,2.26,7.61,5.89,4.46,3.34,7.9,6.55,4.96,0.8,7,0.51,5.38,0.83,4.14,,,,,,,,
March,,,,,,,5.59,6.75,1.83,4.42,0.34,2.36,2.45,13.43,2.88,6.62,2.63,4.44,5.92,4.27,5.78,1.78,5.48,6.01,5.88,1.41,2.06,1.91,1.38,3.29,7.45,8.36,2.8,,,,,,,,
April,,,,,,,1.98,3.36,4.23,4.25,3.78,5.03,3.6,1.16,5.44,3.39,2.06,2.85,1.68,3.37,4.47,5.44,1.05,6.67,3.19,2.93,4.36,1.41,0.75,5.44,3.18,1.36,3.71,,,,,,,,
May,,,,,,,0.75,2.31,2.85,3.55,5.11,1.98,2.35,3.01,3.33,2.56,5.86,4.99,3.29,2.79,1.98,4.58,1.35,4.47,2.51,1.12,3.93,2.55,3.01,1.13,6.71,2.53,3.17,,,,,,,,
June,,,,,,,3.98,5.19,2.97,1.2,4.7,3.83,1.16,1.46,3.61,2.33,2.39,4.85,2.9,2.66,1.75,3.48,5.04,3.21,1.72,2.09,3.31,2.56,1.94,2.91,1.89,0.77,2.38,,,,,,,,
July,,,,,,,5.07,3.56,1.81,3.63,2.89,1.37,2.59,4.5,3.77,3.18,3.22,3.55,2.43,5.47,5.39,1.91,3.09,0.97,2.59,5.26,6.05,1.74,3.06,1.26,4.52,4.21,5.68,,,,,,,,
August,,,,,,,2.7,6.96,5.1,2.15,5.07,6.15,2.28,6.35,4.73,4.41,7.32,6.2,4.54,2.72,6.5,2.74,4.1,1.77,3.27,2.84,3.95,7.51,3.14,3.16,5.27,5.86,3.15,,,,,,,,
September,,,,,,,5.2,4.05,4.32,5.67,4.01,4.15,3.19,3.5,3.03,2.76,1.18,1.08,5.71,2.82,1.16,1.92,3.08,2.29,2.17,1.51,2.64,4.55,7.18,4.53,2.98,2.33,2.65,,,,,,,,
October,,,,,,,5,3.15,6.28,4.32,5.79,4.99,3.05,12.26,2.5,3.68,6.54,8.6,1.65,9.32,4.03,4.21,4.05,4.35,2.03,1.87,8.5,6.98,7.54,2.55,2.81,3.73,3.47,,,,,,,,
November,,,,,,,1.69,4.21,5.84,10.18,5.24,3.67,4.36,3.97,3.03,5.67,4.84,3.64,3.81,2.3,2.84,7.68,4.32,5.57,7.29,2.17,7.39,5.81,6.17,4.27,4.01,1.96,1.89,,,,,,,,
December,,,,,,,6.15,9.18,7.62,2.69,10.19,5.37,6.19,4.41,4.44,3.97,3.14,4.92,2.64,4.93,6.35,10.74,9.43,4.3,10.46,7.77,4.28,2.11,4.37,9.09,6.01,7.56,4.11,,,,,,,,
Total,,,,,,,42.99,54.13,49.33,51.86,55.49,43.45,36.37,67.99,45.02,43.65,49.27,50.31,41.96,47.59,51.46,53.67,50.13,48.47,53.04,38.63,60.18,41.16,50.13,42.31,56.89,48.48,41.66,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERROR_TYRain_1890-1899_23_pt1-page-086.csv correction: 1899 TOTAL READS 51.86 (JacsHu),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1900-1909_27_pt1-page-116.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1910-1919_25_pt1-page-191.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TYRain_1920-1930_29_pt1-page-135.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
