NEWCASTLE KILLADREENAN CONSUMPTION HOSP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,IO2760204957,Long,-6.096306,Lat,53.080222,Elevation,255,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,6079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940
January,,,,,,,,3.88,2.32,4.76,3.81,2.66,1.66,4.32,3.31,1.33,4.59,0.51,1.98,1.08,4.33,0.89,6.22,8.09,1.47,1.61,1.46,1.08,4.27,4.04,5.12,2.96,4.3,1.48,7.07,4.16,8.66,3.15,4.36,2.44,5.44,2.9,3.65,2.29,3.91,1.6,6.68,7.14,4.85,6.52,5.34
February,,,,,,,,1.72,1.61,4.12,5.93,1.3,2.92,3.1,4.41,0.85,2.21,1.61,1.45,0.71,4.32,2.28,5.59,1.62,3.45,4.77,4.48,1.31,3.61,4.07,1.88,1.06,1.98,8.27,1.44,3.94,2.61,3.22,3.79,4.11,1.44,1.91,0.32,3.94,0.01,3.12,4.06,5.4,1.25,3.59,4.92
March,,,,,,,,4.49,0.84,1.05,0.89,1.8,1.42,6.19,2.6,4.21,1.79,1.42,3.81,4.79,2.25,1.51,4.38,2.73,3.27,0.99,4.23,2.94,1.54,1.84,4.36,2.89,2.41,2.63,1.25,0.37,0.88,3.98,8.59,0.47,4.12,4.12,1.71,2.77,3,1.06,3.17,5.29,0.81,3.5,2.02
April,,,,,,,,3.41,4.44,2.72,1.3,1.83,3.02,1.18,1.27,2.34,1.67,2.64,2.86,4.05,2.13,1.86,1.47,3.51,1.29,1.08,1.92,0.98,2.16,1.07,4.03,0.89,3.45,4.23,3.07,2.41,1.84,1.06,2.12,1.45,1.62,4,2.95,1.47,3.18,3.31,2.37,3.44,0,1.72,3.96
May,,,,,,,,0.8,3.25,2.24,2.83,0.8,2.38,2.76,2.91,0.89,3.28,4.84,1.73,1.15,1.78,1.23,1.29,4.7,1.89,1.8,5.82,3.98,2.35,1.85,3,2.76,0.9,1.32,3.35,5.05,2.21,1.44,0.93,2.71,2.69,5.66,5.04,3.7,2.43,1.01,1.43,2.16,2.67,1.99,0.78
June,,,,,,,,4.08,2.46,3.75,2.15,2.27,3.07,2,2.49,2.05,0.86,3.7,1.76,3.56,4.62,2.19,3.5,1.11,1.27,1.55,2.52,1.66,1.43,1.56,1.79,0.64,1.06,0.81,2.49,0.17,2.38,3.27,5.3,1.61,1.08,4.55,1.35,1.99,2,4.03,2.91,0.82,2.79,2.25,0.79
July,,,,,,,,1.42,1.38,3.23,3.25,2.05,3.8,4.31,2.26,1.99,1.01,2.21,2.34,2.38,1.61,2.55,4.06,0.33,2.09,5.48,0.73,2.04,3.34,0.8,6.5,5.56,2.82,1.85,4.07,2.17,2.17,3.05,0.75,1.97,3.79,2.32,3.37,1.77,0.69,0.96,7.67,2.08,6.39,3.54,3.5
August,,,,,,,,5.33,3.8,1.88,3.99,3.02,4.08,3.17,2.62,8.64,1.57,2.56,3.52,0.97,5.59,2.22,7.29,1.3,2.29,1.63,1.94,8.91,1.77,2.86,1.9,3.1,5.39,5.71,2.31,1.6,2.6,5.82,4.38,3.36,5.42,4.55,1.77,0.75,4.47,1.83,0.69,1.3,2.69,2.26,0.06
September,,,,,,,,3.17,1.99,2.32,0.9,5.1,3.81,4.34,3.82,1.13,0.67,0.94,3.93,1.46,0.61,1.9,0.73,4.01,0.48,1.25,2.38,1.56,5.02,2.69,1.12,1.15,3.15,2.05,6.5,2.51,1.09,2.28,0.97,0.66,6.29,6.2,1.1,2.18,5.16,3.88,4.1,3.46,2.63,3.73,1.69
October,,,,,,,,3.17,4.39,1.48,3.55,3.98,3.58,4.15,0.87,0.71,5.76,6.3,3.6,5.95,2.62,5.64,2.22,5.96,2.29,6.52,5.02,3.1,3.42,2.12,8.67,2.57,1.3,3.63,2.08,4.67,2.93,3.95,5.72,2.75,5.24,0.69,3.04,3.93,3.22,2.38,1.46,3.92,5.34,3.91,9.15
