BIGNOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,SU983145,Long,-0.60238,Lat,50.92236,Elevation,175,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,5.65,3.29,4.4,2.82,3.56,0.75,6.48,7.49,5.42,6.91,3.47,3.95,3.84,7.35,2.85,2.26,3.52,4.17,7.63,1.96,1.59,5.33,3.65,1.53,2.14,3.66,6.26,4.47,5.48,4.4,3.71
February,,,,,,,,,,,1.28,2.85,0.47,4.15,0.05,4.59,3.27,6.75,0.81,2.07,3.95,4.53,0.7,1.76,0.65,2.91,4,2.48,1.84,1.8,7.22,7.67,0.98,2.03,3.66,2.4,0.23,6.33,3.33,0,4.13
March,,,,,,,,,,,1.71,0.71,1.84,3.39,3.22,0.7,2.34,4.75,0.7,1.6,4.35,4.14,3.61,0.69,0.28,1.52,1.59,8.69,1.09,1.77,2.43,5.81,3.42,0.41,4.43,1.42,0.54,2.88,2.82,2.89,2.31
April,,,,,,,,,,,3.3,3.46,3.73,1.86,3.19,5.01,2.73,3.37,0.02,3.31,1.56,1.7,1.66,1.28,2.19,1.48,2.9,2.57,2.17,2.2,2.67,3.15,2.84,2.51,0.46,0.55,1.74,0.32,0.9,3.33,1.29
May,,,,,,,,,,,2.36,3.38,4.04,2.35,0.75,1.24,0.49,3.2,2.21,1.72,0.82,2.67,3.58,3.33,1.14,2.1,3.82,1.18,3.06,2.22,1.48,3,2.24,2.31,2.92,4.92,0.35,1.7,2.85,0.99,1.68
June,,,,,,,,,,,0.71,2.39,2.3,1.86,1.19,3.82,3.66,0.96,0.75,1.7,1.16,1.83,0.31,0.96,2.4,2.76,4.25,2.83,2.75,0.75,1.39,2.02,2.22,2.15,4.86,2.98,3.06,2.48,3.62,1.04,2.36
July,,,,,,,,,,,3.32,3.95,4.74,2.8,1.71,0.91,5.13,1.55,2.58,3.72,2.49,3.69,1.82,2.52,3.26,7.16,2.49,2.17,1.85,0.13,3.78,2.86,0.82,5.8,4.34,0.63,3.91,5.63,2.35,0.86,5.91
August,,,,,,,,,,,4.21,5.42,0.51,1.36,4.04,3.73,0.83,1.47,1.52,1.96,0.05,4.58,5.57,2,2.11,2.01,6.32,0.8,4.62,1.73,4.15,7.08,2.63,2.29,3.11,1.47,5.27,4.89,3.66,2.06,5.37
September,,,,,,,,,,,3.4,3.16,3.04,3.99,3.05,6.13,2.7,1.9,3.47,1.17,1.63,0.2,3.44,1.78,2.72,2.94,4.91,1.51,3.33,1.9,4.84,3.86,4.16,4.4,3.66,2.57,5.58,4.88,4.66,0.08,5.82
October,,,,,,,,,,,2.37,0.69,9,2.03,2.7,6.16,1.62,2.82,5.79,6.54,5.35,1.22,4.58,4.79,4.71,4.67,0.82,0.76,2.44,9.27,0.81,2,4.64,3.64,4.32,3.87,2.02,2.79,4.38,3.74,8.24
November,,,,,,,,,,,6.55,4.57,2.46,0.87,5.41,8.88,5.97,2.43,5.36,9.05,10.98,4.47,2.23,2.44,7.45,0.32,6.86,1.92,2.45,3.97,8.42,8.31,4.38,2.23,7.54,2.55,0.88,2.86,2.62,5.17,9.38
December,,,,,,,,,,,4.48,1.29,1.56,1.2,12.84,5.87,3.04,5.37,4.79,3.16,3.39,3.42,4.43,2.89,2.66,5.17,4.31,3.11,5.35,2.96,2.94,4.59,3.75,1.04,3.5,5.62,7.08,3.29,5.45,9.81,5.42
Total,,,,,,,,,,,39.34,35.16,38.09,28.68,41.71,47.79,38.26,42.06,33.42,42.91,39.2,36.4,35.77,31.79,32.42,35.3,45.79,32.19,38.58,30.66,41.72,55.68,35.73,30.34,44.94,32.64,36.92,42.52,42.12,34.37,55.62
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
