WINFRITH RECTORY,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1564,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,,,,,,,,,2.20,4.02,
February,,,,,,,,,,2.00,1.11,
March,,,,,,,,,,0.18,1.31,
April,,,,,,,,,,1.13,2.68,
May,,,,,,,,,,1.96,4.26,
June,,,,,,,,,,1.85,0.66,
July,,,,,,,,,,1.37,2.38,
August,,,,,,,,,,1.91,4.07,
September,,,,,,,,,,0.57,3.74,
October,,,,,,,,,,4.78,3.00,
November,,,,,,,,,,8.89,6.44,
December,,,,,,,,,,7.24,6.03,
Total,,,,,,,,,,34.08,39.70,
Calc annual,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.08,39.70,
Difference,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.00,0.00,
