SALCOMBE,,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1668,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,6.84,4.53,5.82,2.84,5.46,7.66,5.69,4.28,6.82,2.94,6.08,
February,0.78,0.67,3.21,6.44,1.83,5.41,3.42,2.97,3.68,1.26,1.98,
March,4.00,2.29,3.46,,2.76,1.00,1.43,3.54,3.28,0.26,3.55,
April,3.58,0.69,3.48,3.80,3.42,2.66,2.41,2.30,2.65,1.02,3.46,
May,1.51,2.89,1.63,,4.12,4.57,1.76,0.27,1.48,2.86,2.94,
June,2.70,0.00,0.88,,1.53,0.01,3.03,1.22,1.93,2.69,0.80,
July,3.71,0.53,2.08,1.58,4.64,4.13,1.01,2.80,2.45,1.57,1.69,
August,1.21,3.12,,1.73,3.23,2.90,,2.87,2.28,1.83,3.72,
September,2.08,0.92,1.53,3.82,3.64,4.06,,4.53,2.17,0.40,4.96,
October,2.63,1.44,1.90,,9.37,3.83,4.24,3.23,5.64,5.86,2.76,
November,0.98,3.40,,2.27,4.30,3.70,8.15,4.98,4.57,9.85,5.80,
December,5.40,1.83,,3.80,6.65,5.10,0.85,5.20,6.27,8.81,3.30,
Total,35.42,22.31,,,50.95,45.03,,38.19,43.22,39.35,41.04,
Calc annual,35.42,22.31,23.99,26.28,50.95,45.03,31.99,38.19,43.22,39.35,41.04,
Difference,0.00,0.00,NaN,NaN,0.00,0.00,NaN,-0.00,0.00,0.00,0.00,
