COWSHILL (WELLHEADS HUSH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NY826404,Long,-2.2719,Lat,54.758236,Elevation,1690,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,3537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,,,,,,4.9,6.45,6.6,4.95,11,0.9,7.4,,11.5,6.05,6.45,2.75,8.1,7.1,9.85,9.95,2.8,3.47,5,9.85,8.55,7.5,6.7,5.7,,,4.3,4,8.8,1.6,5,5,5.2,7,5.75,5.5,9.5
February,,,,,,,,,,,,,,,2,7.55,5.4,2.35,4.6,0.88,0.85,,0.95,4.55,0.4,10.9,3.35,5.65,3,6.95,2.4,8.45,2.65,5.75,2.55,6.1,5.1,5.5,,,8,6.5,2.1,1.9,4.2,,4.3,3.5,8,1.5,8
March,,,,,,,,,,,,,,,1.2,2.35,2.4,4.85,6.15,0.27,2.3,,5.2,2.65,4.85,2.75,8.15,4.45,3.25,4.55,6.25,5.45,4.45,2.75,1.25,4.7,3,8,,,2.86,5.4,2.5,0.9,4.5,,3.6,3.9,4,1.5,3.75
April,,,,,,,,,,,,,,,2.4,5.55,3.25,4.9,1,1.55,2.65,3.95,6.1,3.25,5.05,5.8,3.25,3.05,2.05,2.95,3.45,2.75,3.25,4.35,2.35,3,2.5,10.1,,6.4,4.1,4.7,3.2,3.8,0.9,,1.7,0.7,2.25,5.5,4.75
May,,,,,,,,,,,,,,,6.5,5.25,3.3,3.05,1.65,2.25,1.85,3.25,3.1,3.05,4.25,1.05,1.95,3.95,3.25,1.2,1.95,3.05,4.05,4.75,2.6,4.6,3,,,2.4,3.1,3.4,2.5,3.1,5.8,,2.2,2.6,5,0.75,2.5
June,,,,,,,,,,,,,,,1.15,0.15,4.25,4.7,7.6,2.1,2.05,6.1,3.25,2.85,2.15,3.95,3.85,2.35,6.75,4.75,0.95,1.15,1.45,2.75,4.9,5.2,3.5,4.9,,0.7,2.7,1.8,2.3,2.9,4,3.4,3.4,1.7,3.5,3.25,2.25
July,,,,,,,,,,,,,,,5.2,1.45,5.5,4.55,2.45,4.6,5.1,5.2,4.75,4.25,3.9,2.9,6.05,2.25,5.65,6.75,6.45,1.15,4.85,2.85,3,2.5,4.9,2.7,,3.6,4.5,2.6,3.3,4.1,3.5,2.3,3.8,5.6,5,4.25,5.75
August,,,,,,,,,,,,,,,3.8,4,4.55,9.5,8.6,4.65,8.8,4.35,4.1,1.65,4.05,2.75,2.85,2.95,4.25,2.85,3.05,6.25,5.4,7.6,4.15,4.8,6.1,0,,2.4,7.3,5.7,6.2,5.7,8.3,1.8,9.6,9,4.7,1,3.5
September,,,,,,,,,,,,,,,7.05,6.2,5.25,9.6,2.05,1.95,5.05,2.75,6.2,2.65,4.35,7.65,5.65,3.95,2.65,2.35,4.95,0.85,6.05,5.65,8.15,4.9,8,4.7,,2.7,9.1,3.7,5.9,6.5,6.5,2.8,5.8,5.75,4.5,2,2.6
October,,,,,,,,,,,,,,,5.25,6.85,4.3,6.35,8.65,6.3,8.05,3.25,9.4,6,9.3,10.2,7.95,2.8,14.25,4.65,6.95,6.9,6.25,5.45,6.6,8,1.9,,,7.5,4.6,0.85,6.8,3.4,10.8,2.9,3.4,5,5,5.25,9.5
November,,,,,,,,,,,,,,,4.65,1.8,11.4,5.6,8.45,9.4,6.35,7.4,4.75,3.15,3.05,7.35,6.25,1.45,8.1,9.15,6.65,3.9,1.95,4.45,11.8,1.4,10.6,7.5,,12.7,6.7,12.2,4.2,6.1,10.3,2.8,1.8,4,1,8.25,8.5
December,,,,,,,,,,,,,,,9.5,9.6,1.75,2.3,3.75,9.75,4.35,4.3,5.8,1.35,7.9,4.95,8.45,5.9,5.65,2.65,5.75,4.45,7.65,3.55,5.5,3.5,5.9,4.15,,9.4,3,8.6,5.5,2.6,7.5,8.3,6.8,6,5.5,10.5,6
Total,47.5,51.98,57.25,53.9,60.05,41.9,68.35,68.2,56.5,44.15,59.15,,45.9,,53.6,57.2,57.95,62.7,65.95,44.6,54.8,,65.1,41.45,55.7,63,65.85,45.85,68.7,58.75,51.6,47.82,53,59.75,61.4,56.2,61.2,,,,60.26,59.45,53.3,42.6,71.3,,51.6,54.75,54.2,49.25,66.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928 total 57.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1931 Jan, Feb, March estimated",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"gauge damaged - as a result all values 1948, Jan-Mar 1949 estimated,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1955 Feb,Marc, Apr, May estimated ""1955 np too much estimation"" on record.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
