"MUIR OF ORD, FAIRBURN",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,5771,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,,42.53,,,4.90,,,,,0.72,4.87,
February,,25.48,,,2.95,,,,,0.31,0.70,
March,,20.78,,,2.40,,,,,0.53,1.91,
April,,17.56,,,2.05,,,,,1.71,1.09,
May,,22.89,,,2.65,,,,,2.38,2.06,
June,,14.92,,,1.75,,,,,2.26,2.15,
July,,24.22,,,2.80,,,,,2.22,2.80,
August,,24.64,,,2.85,,,,,3.85,6.80,
September,,23.68,,,2.75,,,,,1.95,3.04,
October,,27.66,,,3.20,,,,,3.97,6.15,
November,,23.62,,,2.70,,,,,4.52,4.91,
December,,32.13,,,3.70,,,,,6.25,3.34,
Total,,300.11,,,34.70,,,,,30.67,39.82,
Calc annual,0.00,300.11,0.00,0.00,34.70,0.00,0.00,0.00,0.00,30.67,39.82,
Difference,NaN,0.00,NaN,NaN,0.00,NaN,NaN,NaN,NaN,0.00,-0.00,
