MUIR OF ORD (FAIRBURN),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grid ref,NH455528,Long,-4.582664,Lat,57.538863,Elevation,500,ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station no,5771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960
January,,,,,,,,,,0.72,4.87,6.1,7.02,3.31,5.69,3.19,3.21,5.63,6.23,3.66,0.71,1.45,2.49,2.72,6.71,4.26,4.36,2.72,4.45,6.04,4.58,3.57,3.74,2.55,4.06,2.5,3.22,5.51,3.82,3.61,3.77
February,,,,,,,,,,0.31,0.7,4.4,0.56,4.48,1.75,5.96,1.99,3.94,3.49,4.64,0.88,2.98,2.61,5.34,2.5,6.21,4.77,1.13,4.12,5.07,3.93,3.09,2.16,2.21,2.29,2.65,2.38,2.38,2.66,1.11,2.86
March,,,,,,,,,,0.53,1.91,1.35,2.59,0.95,3.53,2.81,1.54,2.24,3.61,3.64,1.74,2.56,0.81,3.11,2.88,2.02,1.98,1.82,3.59,2.69,1.17,2.83,2.18,2.18,2.02,1.17,2.13,3.21,1.83,2.17,0.63
April,,,,,,,,,,1.71,1.09,2.4,5.38,2.72,3.72,2.65,1.32,0.39,0.79,2.23,3.43,1.43,2.27,3.96,2.16,2.27,1.88,5.4,3.49,3.05,5.69,4.15,1.52,2.14,1.92,0.83,2.5,1.22,2.04,5.08,2.91
May,,,,,,,,,,2.38,2.06,2.77,2.56,1.73,1.77,1.36,1.44,1.28,1.68,0.71,2.79,2.63,2.11,2.63,2.98,3.17,1.8,2.17,3.8,2.05,1.74,1.32,1.61,3.08,3.24,2.33,2.39,1.48,3.92,1.48,0.99
June,,,,,,,,,,2.26,2.15,3.93,0.29,1.82,1.65,4.98,1.06,2.04,3.62,1.19,0.78,0.44,1.83,2.76,3.51,3.61,3.66,3.24,3.23,1.48,1.74,2,2.03,3.73,2.2,1.2,1.6,2.23,2.52,1.93,3.05
July,,,,,,,,,,2.22,2.8,3.28,5.42,2.79,4.74,1.59,5.77,2.34,5.63,7.42,8.29,2.47,1.85,2.31,1.11,3,4.82,3.05,2.74,1.59,3.68,4.63,1.57,3.29,3.31,0.24,4.4,7.19,2.49,3.36,3.13
August,,,,,,,,,,3.85,6.8,1.51,2.2,1.98,3.42,3.75,2.41,3.47,1.79,2.44,1.4,4.4,3.01,4.38,1.79,1.74,3.16,0.13,5.36,4.07,3.55,3.98,4.41,1.82,2.39,0.66,5.48,4.57,3.43,2.38,7.56
September,,,,,,,,,,1.95,3.04,1.62,3.28,0.86,2.34,5.19,3.19,1.84,3.12,1.31,1.96,1.27,5.04,2.77,3.91,4.34,4.85,5.19,2.44,1.91,7.22,1.65,2.91,2.63,3.11,2.51,4.05,2.26,2.73,0.81,2.55
October,,,,,,,,,,3.97,6.15,2.68,5.94,3.87,5.96,7.33,4.58,1.97,6.07,1.51,3.46,4.83,5.44,4.21,5.75,4.04,0.5,1.53,4.69,1.77,4.8,1.31,4.57,0.71,6.19,3.59,4.74,3.32,3.65,4.19,2.65
November,,,,,,,,,,4.52,4.91,2.85,5.02,2.08,1.41,3.06,2.96,0.61,6.16,4.36,5.16,3.7,1.09,4.16,4.22,0.35,3.11,6.64,3.33,2.33,4.38,5.05,2.91,4.3,4.1,1.28,3.61,1.8,0.98,3.95,1.85
December,,,,,,,,,,6.25,3.34,4.1,4.28,0.48,3.01,3.09,7.06,0.75,3.27,2.32,4.65,4.18,4.87,1.92,4.4,4.13,2.52,3.07,5.24,8.98,2.4,6.57,3.92,3.51,9.33,8.16,5.22,5.86,3.46,3.21,5.1
Total,,,,,,,,,,30.67,39.82,36.99,44.54,27.07,38.99,44.96,36.53,26.5,45.46,35.43,35.25,32.34,33.42,40.27,41.92,39.14,37.41,36.09,46.48,41.03,44.88,40.15,33.53,32.15,44.16,27.12,41.72,41.03,33.53,33.28,37.05
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921 Deleteted Estimated or mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1024 Deleted Estimated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deleted duplicated TYRain_1951-1960_29_pt1-page-025.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
