"KETTERING WW (CLOVER HILL)",,,,,,,,,,,,
,,,,,,,,,,,,
Station no,1127,,,,,,,,,,,
,,,,,,,,,,,,
,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,
January,2.46,2.22,4.18,1.10,2.00,1.30,3.06,2.21,3.65,1.35,2.66,
February,0.72,0.32,2.27,4.10,0.48,2.55,3.14,2.82,1.60,0.79,0.70,
March,1.90,0.63,1.61,1.85,0.78,1.14,0.43,2.02,1.63,0.03,1.60,
April,4.62,0.93,3.14,1.55,3.26,1.71,2.44,1.50,1.12,1.49,2.45,
May,1.43,1.30,1.11,0.81,3.46,4.09,1.96,0.44,1.40,1.37,2.50,
June,1.78,0.44,0.89,0.42,1.74,0.04,1.97,3.58,2.43,0.80,0.84,
July,3.20,0.19,3.72,3.68,2.57,2.24,1.55,2.46,2.00,1.54,2.98,
August,1.28,2.59,5.15,1.88,1.72,1.99,1.07,4.56,1.63,1.00,2.06,
September,1.71,1.09,1.86,2.69,2.59,3.38,1.21,4.65,0.91,0.68,4.24,
October,1.42,1.38,0.92,3.74,4.22,3.47,2.27,2.36,4.07,2.95,1.26,
November,1.29,1.52,1.10,1.94,2.47,1.97,3.60,3.12,2.79,5.00,2.83,
December,2.45,1.42,2.35,2.85,2.91,2.47,0.47,2.57,2.32,4.61,2.55,
Total,24.26,14.03,28.30,26.61,28.20,26.35,23.17,32.29,25.55,21.61,26.67,
Calc annual,24.26,14.03,28.30,26.61,28.20,26.35,23.17,32.29,25.55,21.61,26.67,
Difference,0.00,0.00,-0.00,-0.00,0.00,0.00,0.00,0.00,0.00,0.00,-0.00,
